chr20	-146	0	0.0	nan
chr20	-145	0	0.0	nan
chr20	-144	0	0.0	nan
chr20	-143	0	0.0	nan
chr20	-142	0	0.0	nan
chr20	-141	0	0.0	nan
chr20	-140	0	0.0	nan
chr20	-139	0	2.0	0.0
chr20	-138	0	2.0	0.0
chr20	-137	0	2.0	0.0
chr20	-136	0	2.0	0.0
chr20	-135	0	2.0	0.0
chr20	-134	0	2.0	0.0
chr20	-133	0	2.0	0.0
chr20	-132	0	2.0	0.0
chr20	-131	0	2.0	0.0
chr20	-130	0	4.0	0.0
chr20	-129	0	5.0	0.0
chr20	-128	0	7.0	0.0
chr20	-127	1	11.0	9.090909090909092
chr20	-126	0	71.0	0.0
chr20	-125	0	169.0	0.0
chr20	-124	1	310.0	0.3225806451612903
chr20	-123	0	446.0	0.0
chr20	-122	1	612.0	0.16339869281045752
chr20	-121	4	795.0	0.5031446540880503
chr20	-120	2	978.0	0.2044989775051125
chr20	-119	1	1153.0	0.08673026886383348
chr20	-118	3	1363.0	0.22010271460014674
chr20	-117	2	1549.0	0.12911555842479017
chr20	-116	0	1755.0	0.0
chr20	-115	1	1949.0	0.0513083632632119
chr20	-114	3	2131.0	0.14077897700610043
chr20	-113	0	2325.0	0.0
chr20	-112	2	2551.0	0.07840062720501764
chr20	-111	4	2775.0	0.14414414414414414
chr20	-110	0	2972.0	0.0
chr20	-109	4	3165.0	0.1263823064770932
chr20	-108	4	3379.0	0.11837821840781297
chr20	-107	7	3605.0	0.1941747572815534
chr20	-106	8	3830.0	0.20887728459530025
chr20	-105	7	4059.0	0.17245627001724562
chr20	-104	8	4264.0	0.18761726078799248
chr20	-103	12	4513.0	0.2658985153999557
chr20	-102	15	4719.0	0.3178639542275906
chr20	-101	14	4931.0	0.2839180693571284
chr20	-100	7	5162.0	0.13560635412630762
chr20	-99	7	5391.0	0.12984603969578928
chr20	-98	10	5600.0	0.17857142857142858
chr20	-97	9	5818.0	0.15469233413544173
chr20	-96	13	6036.0	0.21537442014579194
chr20	-95	7	6260.0	0.11182108626198084
chr20	-94	9	6511.0	0.1382276148057134
chr20	-93	20	6737.0	0.29686804215526197
chr20	-92	7	6955.0	0.100647016534867
chr20	-91	9	7180.0	0.12534818941504178
chr20	-90	25	7422.0	0.33683643222850984
chr20	-89	18	7662.0	0.23492560689115116
chr20	-88	15	7897.0	0.18994554894263643
chr20	-87	26	8111.0	0.32055233633337443
chr20	-86	12	8322.0	0.14419610670511895
chr20	-85	16	8546.0	0.1872220922068804
chr20	-84	13	8767.0	0.14828333523440174
chr20	-83	12	9008.0	0.13321492007104796
chr20	-82	7	9240.0	0.07575757575757576
chr20	-81	18	9471.0	0.19005384859043395
chr20	-80	15	9694.0	0.15473488755931503
chr20	-79	20	9891.0	0.20220402386007483
chr20	-78	9	10103.0	0.08908245075720084
chr20	-77	33	10344.0	0.3190255220417633
chr20	-76	29	10609.0	0.2733528136487888
chr20	-75	17	10843.0	0.15678317808724523
chr20	-74	18	11059.0	0.1627633601591464
chr20	-73	30	11296.0	0.26558073654390935
chr20	-72	25	11532.0	0.21678806798473813
chr20	-71	18	11779.0	0.15281433058833516
chr20	-70	19	12003.0	0.15829375989336
chr20	-69	18	12235.0	0.14711892112791175
chr20	-68	12	12466.0	0.09626183218353923
chr20	-67	33	12684.0	0.2601702932828761
chr20	-66	23	12936.0	0.17779839208410636
chr20	-65	30	13173.0	0.2277385561375541
chr20	-64	34	13420.0	0.2533532041728763
chr20	-63	27	13616.0	0.19829612220916568
chr20	-62	19	13844.0	0.1372435712221901
chr20	-61	28	14083.0	0.19882127387630477
chr20	-60	40	14339.0	0.27895948113536506
chr20	-59	50	14582.0	0.34288849266218624
chr20	-58	24	14825.0	0.1618887015177066
chr20	-57	29	15088.0	0.19220572640509015
chr20	-56	30	15312.0	0.1959247648902821
chr20	-55	54	15543.0	0.3474232773595831
chr20	-54	49	15747.0	0.3111703816599987
chr20	-53	32	16010.0	0.19987507807620236
chr20	-52	40	16239.0	0.24632058624299524
chr20	-51	26	16481.0	0.1577574176324252
chr20	-50	47	16707.0	0.2813192075178069
chr20	-49	38	16934.0	0.22440061414904927
chr20	-48	37	17150.0	0.21574344023323616
chr20	-47	49	17418.0	0.28131817659892067
chr20	-46	57	17648.0	0.3229827742520399
chr20	-45	43	17894.0	0.2403040125181625
chr20	-44	47	18089.0	0.2598264138426668
chr20	-43	33	18302.0	0.18030816304229047
chr20	-42	24	18520.0	0.12958963282937366
chr20	-41	39	18740.0	0.20811099252934898
chr20	-40	34	18965.0	0.1792776166622726
chr20	-39	46	19193.0	0.23967071328088366
chr20	-38	24	19444.0	0.12343139271754783
chr20	-37	26	19655.0	0.13228186212159754
chr20	-36	14	19931.0	0.07024233605940496
chr20	-35	64	20177.0	0.31719284333647224
chr20	-34	41	20394.0	0.20103952142787093
chr20	-33	35	20664.0	0.16937669376693767
chr20	-32	27	20891.0	0.1292422574314298
chr20	-31	34	21164.0	0.16065016065016066
chr20	-30	63	21397.0	0.29443379913071926
chr20	-29	39	21682.0	0.1798727054699751
chr20	-28	47	21926.0	0.214357383927757
chr20	-27	46	22166.0	0.20752503834701794
chr20	-26	41	22412.0	0.18293771194003214
chr20	-25	48	22706.0	0.21139786840482694
chr20	-24	44	22999.0	0.19131266576807687
chr20	-23	60	23281.0	0.25772088827799494
chr20	-22	59	23555.0	0.25047760560390575
chr20	-21	79	23883.0	0.33077921534145627
chr20	-20	65	24171.0	0.2689172975880187
chr20	-19	47	24435.0	0.19234704317577248
chr20	-18	46	24704.0	0.18620466321243523
chr20	-17	49	24975.0	0.1961961961961962
chr20	-16	93	25271.0	0.36801076332555105
chr20	-15	51	25568.0	0.19946808510638298
chr20	-14	77	25861.0	0.2977456401531263
chr20	-13	50	26147.0	0.19122652694381764
chr20	-12	59	26424.0	0.22328186497123825
chr20	-11	53	26752.0	0.19811602870813397
chr20	-10	61	27056.0	0.22545830869308103
chr20	-9	30	27043.0	0.11093443774729135
chr20	-8	118	27045.0	0.4363098539471252
chr20	-7	76	27053.0	0.28093002624477875
chr20	-6	58	27044.0	0.2144653157816891
chr20	-5	83	27049.0	0.3068505305186883
chr20	-4	80	27022.0	0.2960550662423211
chr20	-3	65	27013.0	0.24062488431495946
chr20	-2	41	27002.0	0.15184060439967412
chr20	-1	296	26980.0	1.0971089696071163
chr20	0	289	26412.0	1.094199606239588
chr20	1	64	26229.0	0.24400472759159708
chr20	2	91	26049.0	0.34934162539828784
chr20	3	84	25848.0	0.32497678737233054
chr20	4	77	25645.0	0.3002534607135894
chr20	5	62	25397.0	0.24412332165216363
chr20	6	110	25172.0	0.4369934848244081
chr20	7	124	24956.0	0.4968744991184485
chr20	8	69	24758.0	0.2786977946522336
chr20	9	78	24548.0	0.31774482646244095
chr20	10	79	24333.0	0.3246619816709818
chr20	11	82	24104.0	0.34019249917026223
chr20	12	66	23858.0	0.2766367675412859
chr20	13	74	23627.0	0.3132009988572396
chr20	14	100	23391.0	0.4275148561412509
chr20	15	108	23178.0	0.4659590991457417
chr20	16	64	22939.0	0.279000828283709
chr20	17	72	22713.0	0.31699907541936334
chr20	18	58	22484.0	0.25796121686532647
chr20	19	84	22251.0	0.3775111230955912
chr20	20	101	22000.0	0.4590909090909091
chr20	21	85	21751.0	0.3907866304997471
chr20	22	83	21513.0	0.38581322921024497
chr20	23	78	21312.0	0.36599099099099097
chr20	24	73	21096.0	0.3460371634433068
chr20	25	61	20869.0	0.29229958311370935
chr20	26	61	20669.0	0.2951279694228071
chr20	27	76	20418.0	0.37222058967577626
chr20	28	51	20185.0	0.2526628684666832
