Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.943939,0.976386,0.636954,0.959889,94,0,64274167,56638961.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.64726145367,7476,.,.,4443.000000,2845.000000,,1.56168717047,444,.,.,339.000000,58.000000,,5.84482758621,21113,.,.,13380.000000,7111.000000,,1.88159189987,7484,.,.,4449.000000,2848.000000,,1.5621488764,181,.,.,124.000000,48.000000,,2.58333333333,13448,.,.,8807.000000,4215.000000,,2.08944246738
INDEL,*,*,PASS,*,DP,*,0.943939,0.976386,0.636954,0.959889,94,0,64274167,56638961.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.64726145367,7476,.,.,4443.000000,2845.000000,,1.56168717047,444,.,.,339.000000,58.000000,,5.84482758621,21113,.,.,13380.000000,7111.000000,,1.88159189987,7484,.,.,4449.000000,2848.000000,,1.5621488764,181,.,.,124.000000,48.000000,,2.58333333333,13448,.,.,8807.000000,4215.000000,,2.08944246738
INDEL,*,AllAutosomes,ALL,*,DP,*,0.943939,0.976386,0.636954,0.959889,94,0,2756349822.000000,56547469.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.64726145367,7476,.,.,4443.000000,2845.000000,,1.56168717047,444,.,.,339.000000,58.000000,,5.84482758621,21113,.,.,13380.000000,7111.000000,,1.88159189987,7484,.,.,4449.000000,2848.000000,,1.5621488764,181,.,.,124.000000,48.000000,,2.58333333333,13448,.,.,8807.000000,4215.000000,,2.08944246738
INDEL,*,AllAutosomes,PASS,*,DP,*,0.943939,0.976386,0.636954,0.959889,94,0,2756349822.000000,56547469.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.64726145367,7476,.,.,4443.000000,2845.000000,,1.56168717047,444,.,.,339.000000,58.000000,,5.84482758621,21113,.,.,13380.000000,7111.000000,,1.88159189987,7484,.,.,4449.000000,2848.000000,,1.5621488764,181,.,.,124.000000,48.000000,,2.58333333333,13448,.,.,8807.000000,4215.000000,,2.08944246738
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.961722,0.979708,0.892185,0.970632,11,0,83977437.000000,653818.000000,0.000000,1254,.,.,759.000000,477.000000,,1.59119496855,1206,.,.,723.000000,469.000000,,1.54157782516,48,.,.,36.000000,8.000000,,4.5,11427,.,.,7379.000000,3646.000000,,2.02386176632,1207,.,.,723.000000,470.000000,,1.53829787234,25,.,.,13.000000,12.000000,,1.08333333333,10195,.,.,6643.000000,3164.000000,,2.09955752212
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.961722,0.979708,0.892185,0.970632,11,0,83977437.000000,653818.000000,0.000000,1254,.,.,759.000000,477.000000,,1.59119496855,1206,.,.,723.000000,469.000000,,1.54157782516,48,.,.,36.000000,8.000000,,4.5,11427,.,.,7379.000000,3646.000000,,2.02386176632,1207,.,.,723.000000,470.000000,,1.53829787234,25,.,.,13.000000,12.000000,,1.08333333333,10195,.,.,6643.000000,3164.000000,,2.09955752212
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.888925,0.953239,0.436793,0.919959,75,0,168369990.000000,1376717.000000,0.000000,3088,.,.,1996.000000,880.000000,,2.26818181818,2745,.,.,1738.000000,836.000000,,2.07894736842,343,.,.,258.000000,44.000000,,5.86363636364,5126,.,.,3417.000000,1492.000000,,2.29021447721,2752,.,.,1744.000000,838.000000,,2.08114558473,135,.,.,93.000000,33.000000,,2.81818181818,2239,.,.,1580.000000,621.000000,,2.54428341385
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.888925,0.953239,0.436793,0.919959,75,0,168369990.000000,1376717.000000,0.000000,3088,.,.,1996.000000,880.000000,,2.26818181818,2745,.,.,1738.000000,836.000000,,2.07894736842,343,.,.,258.000000,44.000000,,5.86363636364,5126,.,.,3417.000000,1492.000000,,2.29021447721,2752,.,.,1744.000000,838.000000,,2.08114558473,135,.,.,93.000000,33.000000,,2.81818181818,2239,.,.,1580.000000,621.000000,,2.54428341385
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.752841,0.946429,0.721393,0.838608,8,0,40176355.000000,398927.000000,0.000000,352,.,.,217.000000,128.000000,,1.6953125,265,.,.,148.000000,110.000000,,1.34545454545,87,.,.,69.000000,18.000000,,3.83333333333,1005,.,.,617.000000,376.000000,,1.64095744681,265,.,.,148.000000,110.000000,,1.34545454545,15,.,.,10.000000,5.000000,,2.0,725,.,.,459.000000,261.000000,,1.75862068966
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.752841,0.946429,0.721393,0.838608,8,0,40176355.000000,398927.000000,0.000000,352,.,.,217.000000,128.000000,,1.6953125,265,.,.,148.000000,110.000000,,1.34545454545,87,.,.,69.000000,18.000000,,3.83333333333,1005,.,.,617.000000,376.000000,,1.64095744681,265,.,.,148.000000,110.000000,,1.34545454545,15,.,.,10.000000,5.000000,,2.0,725,.,.,459.000000,261.000000,,1.75862068966
INDEL,*,AllTandemRepeats_51to200bp_slop5,ALL,*,DP,*,0.843137,0.923337,0.430315,0.881417,31,0,25887961.000000,446559.000000,0.000000,969,.,.,643.000000,264.000000,,2.43560606061,817,.,.,527.000000,249.000000,,2.11646586345,152,.,.,116.000000,15.000000,,7.73333333333,1557,.,.,1079.000000,415.000000,,2.6,819,.,.,529.000000,249.000000,,2.12449799197,68,.,.,49.000000,16.000000,,3.0625,670,.,.,501.000000,150.000000,,3.34
INDEL,*,AllTandemRepeats_51to200bp_slop5,PASS,*,DP,*,0.843137,0.923337,0.430315,0.881417,31,0,25887961.000000,446559.000000,0.000000,969,.,.,643.000000,264.000000,,2.43560606061,817,.,.,527.000000,249.000000,,2.11646586345,152,.,.,116.000000,15.000000,,7.73333333333,1557,.,.,1079.000000,415.000000,,2.6,819,.,.,529.000000,249.000000,,2.12449799197,68,.,.,49.000000,16.000000,,3.0625,670,.,.,501.000000,150.000000,,3.34
INDEL,*,AllTandemRepeats_ge10001bp_slop5,ALL,*,DP,*,0.0,,1.0,,0,0,73296207.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,346,.,.,247.000000,95.000000,,2.6,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,346,.,.,247.000000,95.000000,,2.6
