Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.941508,0.956076,0.64159,0.948736,143,0,64274167,56634842.000000,0.000000,7625,.,.,4445.000000,2960.000000,,1.50168918919,7179,.,.,4111.000000,2901.000000,,1.41709755257,446,.,.,334.000000,59.000000,,5.66101694915,20962,.,.,13002.000000,7256.000000,,1.79189636163,7183,.,.,4115.000000,2903.000000,,1.41749913882,330,.,.,221.000000,76.000000,,2.90789473684,13449,.,.,8666.000000,4277.000000,,2.02618657938
INDEL,*,*,PASS,*,DP,*,0.941508,0.956076,0.64159,0.948736,143,0,64274167,56634842.000000,0.000000,7625,.,.,4445.000000,2960.000000,,1.50168918919,7179,.,.,4111.000000,2901.000000,,1.41709755257,446,.,.,334.000000,59.000000,,5.66101694915,20962,.,.,13002.000000,7256.000000,,1.79189636163,7183,.,.,4115.000000,2903.000000,,1.41749913882,330,.,.,221.000000,76.000000,,2.90789473684,13449,.,.,8666.000000,4277.000000,,2.02618657938
INDEL,*,AllAutosomes,ALL,*,DP,*,0.941508,0.956076,0.64159,0.948736,143,0,2756349822.000000,56547514.000000,0.000000,7625,.,.,4445.000000,2960.000000,,1.50168918919,7179,.,.,4111.000000,2901.000000,,1.41709755257,446,.,.,334.000000,59.000000,,5.66101694915,20962,.,.,13002.000000,7256.000000,,1.79189636163,7183,.,.,4115.000000,2903.000000,,1.41749913882,330,.,.,221.000000,76.000000,,2.90789473684,13449,.,.,8666.000000,4277.000000,,2.02618657938
INDEL,*,AllAutosomes,PASS,*,DP,*,0.941508,0.956076,0.64159,0.948736,143,0,2756349822.000000,56547514.000000,0.000000,7625,.,.,4445.000000,2960.000000,,1.50168918919,7179,.,.,4111.000000,2901.000000,,1.41709755257,446,.,.,334.000000,59.000000,,5.66101694915,20962,.,.,13002.000000,7256.000000,,1.79189636163,7183,.,.,4115.000000,2903.000000,,1.41749913882,330,.,.,221.000000,76.000000,,2.90789473684,13449,.,.,8666.000000,4277.000000,,2.02618657938
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.954023,0.962717,0.894132,0.958351,16,0,83977437.000000,654063.000000,0.000000,1218,.,.,690.000000,519.000000,,1.32947976879,1162,.,.,647.000000,509.000000,,1.27111984283,56,.,.,43.000000,10.000000,,4.3,11401,.,.,7262.000000,3683.000000,,1.97176215042,1162,.,.,647.000000,509.000000,,1.27111984283,45,.,.,35.000000,10.000000,,3.5,10194,.,.,6580.000000,3164.000000,,2.0796460177
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.954023,0.962717,0.894132,0.958351,16,0,83977437.000000,654063.000000,0.000000,1218,.,.,690.000000,519.000000,,1.32947976879,1162,.,.,647.000000,509.000000,,1.27111984283,56,.,.,43.000000,10.000000,,4.3,11401,.,.,7262.000000,3683.000000,,1.97176215042,1162,.,.,647.000000,509.000000,,1.27111984283,45,.,.,35.000000,10.000000,,3.5,10194,.,.,6580.000000,3164.000000,,2.0796460177
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.882153,0.912416,0.44516,0.897029,114,0,168369990.000000,1384643.000000,0.000000,2936,.,.,1895.000000,834.000000,,2.2721822542,2590,.,.,1640.000000,792.000000,,2.07070707071,346,.,.,255.000000,42.000000,,6.07142857143,5124,.,.,3329.000000,1553.000000,,2.14359304572,2594,.,.,1644.000000,794.000000,,2.07052896725,249,.,.,156.000000,60.000000,,2.6,2281,.,.,1529.000000,699.000000,,2.18741058655
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.882153,0.912416,0.44516,0.897029,114,0,168369990.000000,1384643.000000,0.000000,2936,.,.,1895.000000,834.000000,,2.2721822542,2590,.,.,1640.000000,792.000000,,2.07070707071,346,.,.,255.000000,42.000000,,6.07142857143,5124,.,.,3329.000000,1553.000000,,2.14359304572,2594,.,.,1644.000000,794.000000,,2.07052896725,249,.,.,156.000000,60.000000,,2.6,2281,.,.,1529.000000,699.000000,,2.18741058655
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.763975,0.89781,0.740038,0.825503,12,0,40176355.000000,406613.000000,0.000000,322,.,.,190.000000,121.000000,,1.57024793388,246,.,.,137.000000,105.000000,,1.30476190476,76,.,.,53.000000,16.000000,,3.3125,1054,.,.,626.000000,415.000000,,1.50843373494,246,.,.,137.000000,105.000000,,1.30476190476,28,.,.,22.000000,5.000000,,4.4,780,.,.,467.000000,305.000000,,1.53114754098
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.763975,0.89781,0.740038,0.825503,12,0,40176355.000000,406613.000000,0.000000,322,.,.,190.000000,121.000000,,1.57024793388,246,.,.,137.000000,105.000000,,1.30476190476,76,.,.,53.000000,16.000000,,3.3125,1054,.,.,626.000000,415.000000,,1.50843373494,246,.,.,137.000000,105.000000,,1.30476190476,28,.,.,22.000000,5.000000,,4.4,780,.,.,467.000000,305.000000,,1.53114754098
INDEL,*,AllTandemRepeats_51to200bp_slop5,ALL,*,DP,*,0.84345,0.892377,0.441802,0.867224,34,0,25887961.000000,447520.000000,0.000000,939,.,.,634.000000,248.000000,,2.5564516129,792,.,.,520.000000,234.000000,,2.22222222222,147,.,.,114.000000,14.000000,,8.14285714286,1598,.,.,1091.000000,440.000000,,2.47954545455,796,.,.,524.000000,235.000000,,2.22978723404,96,.,.,64.000000,24.000000,,2.66666666667,706,.,.,503.000000,181.000000,,2.77900552486
INDEL,*,AllTandemRepeats_51to200bp_slop5,PASS,*,DP,*,0.84345,0.892377,0.441802,0.867224,34,0,25887961.000000,447520.000000,0.000000,939,.,.,634.000000,248.000000,,2.5564516129,792,.,.,520.000000,234.000000,,2.22222222222,147,.,.,114.000000,14.000000,,8.14285714286,1598,.,.,1091.000000,440.000000,,2.47954545455,796,.,.,524.000000,235.000000,,2.22978723404,96,.,.,64.000000,24.000000,,2.66666666667,706,.,.,503.000000,181.000000,,2.77900552486
INDEL,*,AllTandemRepeats_ge10001bp_slop5,ALL,*,DP,*,0.0,,1.0,,0,0,73296207.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,342,.,.,237.000000,99.000000,,2.39393939394,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,342,.,.,237.000000,99.000000,,2.39393939394
INDEL,*,AllTandemRepeats_ge10001bp_slop5,PASS,*,DP,*,0.0,,1.0,,0,0,73296207.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,342,.,.,237.000000,99.000000,,2.39393939394,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,342,.,.,237.000000,99.000000,,2.39393939394
INDEL,*,AllTandemRepeats_ge101bp_slop5,ALL,*,DP,*,0.789557,0.895018,0.722057,0.838986,23,0,123639327.000000,589207.000000,0.000000,632,.,.,385.000000,216.000000,,1.78240740741,499,.,.,289.000000,192.000000,,1.50520833333,133,.,.,96.000000,24.000000,,4.0,2022,.,.,1280.000000,702.000000,,1.82336182336,503,.,.,293.000000,192.000000,,1.52604166667,59,.,.,43.000000,15.000000,,2.86666666667,1460,.,.,944.000000,495.000000,,1.90707070707
INDEL,*,AllTandemRepeats_ge101bp_slop5,PASS,*,DP,*,0.789557,0.895018,0.722057,0.838986,23,0,123639327.000000,589207.000000,0.000000,632,.,.,385.000000,216.000000,,1.78240740741,499,.,.,289.000000,192.000000,,1.50520833333,133,.,.,96.000000,24.000000,,4.0,2022,.,.,1280.000000,702.000000,,1.82336182336,503,.,.,293.000000,192.000000,,1.52604166667,59,.,.,43.000000,15.000000,,2.86666666667,1460,.,.,944.000000,495.000000,,1.90707070707
INDEL,*,AllTandemRepeats_le50bp_slop5,ALL,*,DP,*,0.926567,0.925462,0.212676,0.926014,68,0,29009467.000000,530510.000000,0.000000,1675,.,.,1071.000000,465.000000,,2.30322580645,1552,.,.,983.000000,453.000000,,2.16997792494,123,.,.,88.000000,12.000000,,7.33333333333,2130,.,.,1375.000000,599.000000,,2.29549248748,1552,.,.,983.000000,454.000000,,2.16519823789,125,.,.,70.000000,31.000000,,2.25806451613,453,.,.,322.000000,114.000000,,2.82456140351
INDEL,*,AllTandemRepeats_le50bp_slop5,PASS,*,DP,*,0.926567,0.925462,0.212676,0.926014,68,0,29009467.000000,530510.000000,0.000000,1675,.,.,1071.000000,465.000000,,2.30322580645,1552,.,.,983.000000,453.000000,,2.16997792494,123,.,.,88.000000,12.000000,,7.33333333333,2130,.,.,1375.000000,599.000000,,2.29549248748,1552,.,.,983.000000,454.000000,,2.16519823789,125,.,.,70.000000,31.000000,,2.25806451613,453,.,.,322.000000,114.000000,,2.82456140351
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,ALL,*,DP,*,0.903062,0.927282,0.754523,0.915012,130,0,252347427.000000,2038706.000000,0.000000,4147,.,.,2582.000000,1349.000000,,1.91401037806,3745,.,.,2284.000000,1297.000000,,1.76098689283,402,.,.,298.000000,52.000000,,5.73076923077,16470,.,.,10550.000000,5222.000000,,2.02029873612,3749,.,.,2288.000000,1299.000000,,1.76135488838,294,.,.,191.000000,70.000000,,2.72857142857,12427,.,.,8071.000000,3853.000000,,2.09473137815
INDEL,*,AllTandemRepeatsandHomopolymers_slop5,PASS,*,DP,*,0.903062,0.927282,0.754523,0.915012,130,0,252347427.000000,2038706.000000,0.000000,4147,.,.,2582.000000,1349.000000,,1.91401037806,3745,.,.,2284.000000,1297.000000,,1.76098689283,402,.,.,298.000000,52.000000,,5.73076923077,16470,.,.,10550.000000,5222.000000,,2.02029873612,3749,.,.,2288.000000,1299.000000,,1.76135488838,294,.,.,191.000000,70.000000,,2.72857142857,12427,.,.,8071.000000,3853.000000,,2.09473137815
INDEL,*,BadPromoters,ALL,*,DP,*,0.857143,0.857143,0.533333,0.857143,1,0,197273.000000,5542.000000,0.000000,7,.,.,3.000000,4.000000,,0.75,6,.,.,3.000000,3.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,15,.,.,9.000000,6.000000,,1.5,6,.,.,3.000000,3.000000,,1.0,1,.,.,1.000000,0.000000,,,8,.,.,5.000000,3.000000,,1.66666666667
INDEL,*,BadPromoters,PASS,*,DP,*,0.857143,0.857143,0.533333,0.857143,1,0,197273.000000,5542.000000,0.000000,7,.,.,3.000000,4.000000,,0.75,6,.,.,3.000000,3.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,15,.,.,9.000000,6.000000,,1.5,6,.,.,3.000000,3.000000,,1.0,1,.,.,1.000000,0.000000,,,8,.,.,5.000000,3.000000,,1.66666666667
INDEL,*,CMRGv1.00_duplicationinKMT2C,ALL,*,DP,*,0.0,0.0,0.0,,0,0,17000.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,*,CMRGv1.00_duplicationinKMT2C,PASS,*,DP,*,0.0,0.0,0.0,,0,0,17000.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,*,CMRGv1.00_falselyduplicatedgenes,ALL,*,DP,*,0.0,0.0,0.0,,0,0,93071.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,*,CMRGv1.00_falselyduplicatedgenes,PASS,*,DP,*,0.0,0.0,0.0,,0,0,93071.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,DP,*,0.931034,0.964286,0.947761,0.947368,0,0,25553295.000000,232920.000000,0.000000,29,.,.,19.000000,10.000000,,1.9,27,.,.,17.000000,10.000000,,1.7,2,.,.,2.000000,0.000000,,,536,.,.,468.000000,59.000000,,7.93220338983,27,.,.,17.000000,10.000000,,1.7,1,.,.,1.000000,0.000000,,,508,.,.,450.000000,49.000000,,9.18367346939
INDEL,*,HG001_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,DP,*,0.931034,0.964286,0.947761,0.947368,0,0,25553295.000000,232920.000000,0.000000,29,.,.,19.000000,10.000000,,1.9,27,.,.,17.000000,10.000000,,1.7,2,.,.,2.000000,0.000000,,,536,.,.,468.000000,59.000000,,7.93220338983,27,.,.,17.000000,10.000000,,1.7,1,.,.,1.000000,0.000000,,,508,.,.,450.000000,49.000000,,9.18367346939
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,DP,*,0.666667,0.8,0.980159,0.727273,0,0,8956539.000000,21979.000000,0.000000,6,.,.,6.000000,0.000000,,,4,.,.,4.000000,0.000000,,,2,.,.,2.000000,0.000000,,,252,.,.,230.000000,19.000000,,12.1052631579,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,247,.,.,225.000000,19.000000,,11.8421052632
INDEL,*,HG001_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,DP,*,0.666667,0.8,0.980159,0.727273,0,0,8956539.000000,21979.000000,0.000000,6,.,.,6.000000,0.000000,,,4,.,.,4.000000,0.000000,,,2,.,.,2.000000,0.000000,,,252,.,.,230.000000,19.000000,,12.1052631579,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,247,.,.,225.000000,19.000000,,11.8421052632
INDEL,*,HG001_v4.2.1_CNVsandSVs,ALL,*,DP,*,0.836158,0.919255,0.89129,0.87574,6,0,122746566.000000,975392.000000,0.000000,177,.,.,103.000000,66.000000,,1.56060606061,148,.,.,81.000000,63.000000,,1.28571428571,29,.,.,22.000000,3.000000,,7.33333333333,1481,.,.,997.000000,451.000000,,2.21064301552,148,.,.,81.000000,63.000000,,1.28571428571,13,.,.,8.000000,2.000000,,4.0,1320,.,.,908.000000,386.000000,,2.35233160622
INDEL,*,HG001_v4.2.1_CNVsandSVs,PASS,*,DP,*,0.836158,0.919255,0.89129,0.87574,6,0,122746566.000000,975392.000000,0.000000,177,.,.,103.000000,66.000000,,1.56060606061,148,.,.,81.000000,63.000000,,1.28571428571,29,.,.,22.000000,3.000000,,7.33333333333,1481,.,.,997.000000,451.000000,,2.21064301552,148,.,.,81.000000,63.000000,,1.28571428571,13,.,.,8.000000,2.000000,,4.0,1320,.,.,908.000000,386.000000,,2.35233160622
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,ALL,*,DP,*,0.822368,0.905797,0.89065,0.862069,6,0,103949908.000000,752152.000000,0.000000,152,.,.,88.000000,56.000000,,1.57142857143,125,.,.,68.000000,53.000000,,1.28301886792,27,.,.,20.000000,3.000000,,6.66666666667,1262,.,.,809.000000,426.000000,,1.89906103286,125,.,.,68.000000,53.000000,,1.28301886792,13,.,.,8.000000,2.000000,,4.0,1124,.,.,733.000000,371.000000,,1.97574123989
INDEL,*,HG001_v4.2.1_SV_pbsv_hifiasm_dipcall_svanalyzer_slop25percent,PASS,*,DP,*,0.822368,0.905797,0.89065,0.862069,6,0,103949908.000000,752152.000000,0.000000,152,.,.,88.000000,56.000000,,1.57142857143,125,.,.,68.000000,53.000000,,1.28301886792,27,.,.,20.000000,3.000000,,6.66666666667,1262,.,.,809.000000,426.000000,,1.89906103286,125,.,.,68.000000,53.000000,,1.28301886792,13,.,.,8.000000,2.000000,,4.0,1124,.,.,733.000000,371.000000,,1.97574123989
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,ALL,*,DP,*,0.870183,0.884774,0.502559,0.877417,29,0,4999831.000000,71000.000000,0.000000,493,.,.,314.000000,119.000000,,2.63865546218,429,.,.,269.000000,116.000000,,2.31896551724,64,.,.,45.000000,3.000000,,15.0,977,.,.,612.000000,288.000000,,2.125,430,.,.,270.000000,117.000000,,2.30769230769,56,.,.,37.000000,14.000000,,2.64285714286,491,.,.,305.000000,157.000000,,1.94267515924
INDEL,*,HG001_v4.2.1_comphetindel10bp_slop50,PASS,*,DP,*,0.870183,0.884774,0.502559,0.877417,29,0,4999831.000000,71000.000000,0.000000,493,.,.,314.000000,119.000000,,2.63865546218,429,.,.,269.000000,116.000000,,2.31896551724,64,.,.,45.000000,3.000000,,15.0,977,.,.,612.000000,288.000000,,2.125,430,.,.,270.000000,117.000000,,2.30769230769,56,.,.,37.000000,14.000000,,2.64285714286,491,.,.,305.000000,157.000000,,1.94267515924
INDEL,*,HG001_v4.2.1_comphetsnp10bp_slop50,ALL,*,DP,*,0.714286,0.625,0.652174,0.666667,2,0,2598497.000000,25812.000000,0.000000,7,.,.,4.000000,2.000000,,2.0,5,.,.,3.000000,2.000000,,1.5,2,.,.,1.000000,0.000000,,,23,.,.,15.000000,7.000000,,2.14285714286,5,.,.,3.000000,2.000000,,1.5,3,.,.,1.000000,2.000000,,0.5,15,.,.,11.000000,3.000000,,3.66666666667
