Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.8519770000000001,0.9519350000000001,0.630269,0.899186,278,79,64274167,56246925.000000,0.000000,9181,.,.,6338.000000,2571.000000,,2.4651886425515364,7822,.,.,5200.000000,2482.000000,,2.09508460918614,1359,.,.,1138.000000,89.000000,,12.786516853932584,22227,.,.,14865.000000,6775.000000,,2.1940959409594094,7823,.,.,5197.000000,2486.000000,,2.090506838294449,395,.,.,186.000000,197.000000,,0.9441624365482234,14009,.,.,9482.000000,4092.000000,,2.317204301075269
INDEL,*,*,PASS,*,DP,*,0.8519770000000001,0.9519350000000001,0.630269,0.899186,278,79,64274167,56246925.000000,0.000000,9181,.,.,6338.000000,2571.000000,,2.4651886425515364,7822,.,.,5200.000000,2482.000000,,2.09508460918614,1359,.,.,1138.000000,89.000000,,12.786516853932584,22227,.,.,14865.000000,6775.000000,,2.1940959409594094,7823,.,.,5197.000000,2486.000000,,2.090506838294449,395,.,.,186.000000,197.000000,,0.9441624365482234,14009,.,.,9482.000000,4092.000000,,2.317204301075269
INDEL,*,AllAutosomes,ALL,*,DP,*,0.8519770000000001,0.9519350000000001,0.630269,0.899186,278,79,2756349822.000000,56138722.000000,0.000000,9181,.,.,6338.000000,2571.000000,,2.4651886425515364,7822,.,.,5200.000000,2482.000000,,2.09508460918614,1359,.,.,1138.000000,89.000000,,12.786516853932584,22227,.,.,14865.000000,6775.000000,,2.1940959409594094,7823,.,.,5197.000000,2486.000000,,2.090506838294449,395,.,.,186.000000,197.000000,,0.9441624365482234,14009,.,.,9482.000000,4092.000000,,2.317204301075269
INDEL,*,AllAutosomes,PASS,*,DP,*,0.8519770000000001,0.9519350000000001,0.630269,0.899186,278,79,2756349822.000000,56138722.000000,0.000000,9181,.,.,6338.000000,2571.000000,,2.4651886425515364,7822,.,.,5200.000000,2482.000000,,2.09508460918614,1359,.,.,1138.000000,89.000000,,12.786516853932584,22227,.,.,14865.000000,6775.000000,,2.1940959409594094,7823,.,.,5197.000000,2486.000000,,2.090506838294449,395,.,.,186.000000,197.000000,,0.9441624365482234,14009,.,.,9482.000000,4092.000000,,2.317204301075269
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.898767,0.9685309999999999,0.8818959999999999,0.9323459999999999,35,4,83977437.000000,648324.000000,0.000000,1541,.,.,1042.000000,476.000000,,2.189075630252101,1385,.,.,901.000000,471.000000,,1.9129511677282378,156,.,.,141.000000,5.000000,,28.2,12108,.,.,8160.000000,3543.000000,,2.3031329381879764,1385,.,.,901.000000,471.000000,,1.9129511677282378,45,.,.,13.000000,31.000000,,0.41935483870967744,10678,.,.,7246.000000,3041.000000,,2.3827688260440643
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.898767,0.9685309999999999,0.8818959999999999,0.9323459999999999,35,4,83977437.000000,648324.000000,0.000000,1541,.,.,1042.000000,476.000000,,2.189075630252101,1385,.,.,901.000000,471.000000,,1.9129511677282378,156,.,.,141.000000,5.000000,,28.2,12108,.,.,8160.000000,3543.000000,,2.3031329381879764,1385,.,.,901.000000,471.000000,,1.9129511677282378,45,.,.,13.000000,31.000000,,0.41935483870967744,10678,.,.,7246.000000,3041.000000,,2.3827688260440643
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.7347060000000001,0.9005479999999999,0.442747,0.809218,180,68,168369990.000000,1322659.000000,0.000000,3351,.,.,2492.000000,616.000000,,4.045454545454546,2462,.,.,1780.000000,559.000000,,3.184257602862254,889,.,.,712.000000,57.000000,,12.491228070175438,4908,.,.,3455.000000,1277.000000,,2.705559906029757,2463,.,.,1777.000000,563.000000,,3.1563055062166963,272,.,.,140.000000,121.000000,,1.1570247933884297,2173,.,.,1538.000000,593.000000,,2.593591905564924
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.7347060000000001,0.9005479999999999,0.442747,0.809218,180,68,168369990.000000,1322659.000000,0.000000,3351,.,.,2492.000000,616.000000,,4.045454545454546,2462,.,.,1780.000000,559.000000,,3.184257602862254,889,.,.,712.000000,57.000000,,12.491228070175438,4908,.,.,3455.000000,1277.000000,,2.705559906029757,2463,.,.,1777.000000,563.000000,,3.1563055062166963,272,.,.,140.000000,121.000000,,1.1570247933884297,2173,.,.,1538.000000,593.000000,,2.593591905564924
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.625668,0.8927200000000001,0.7267020000000001,0.7357100000000001,17,6,40176355.000000,364470.000000,0.000000,374,.,.,274.000000,86.000000,,3.186046511627907,234,.,.,160.000000,67.000000,,2.388059701492537,140,.,.,114.000000,19.000000,,6.0,955,.,.,619.000000,325.000000,,1.9046153846153846,233,.,.,158.000000,68.000000,,2.323529411764706,28,.,.,12.000000,16.000000,,0.75,694,.,.,449.000000,241.000000,,1.8630705394190872
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.625668,0.8927200000000001,0.7267020000000001,0.7357100000000001,17,6,40176355.000000,364470.000000,0.000000,374,.,.,274.000000,86.000000,,3.186046511627907,234,.,.,160.000000,67.000000,,2.388059701492537,140,.,.,114.000000,19.000000,,6.0,955,.,.,619.000000,325.000000,,1.9046153846153846,233,.,.,158.000000,68.000000,,2.323529411764706,28,.,.,12.000000,16.000000,,0.75,694,.,.,449.000000,241.000000,,1.8630705394190872
