Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.887689,0.962259,0.6806300000000001,0.9234709999999999,8028,2633,3019006526,2006466778.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,312053,.,.,206567.000000,99599.000000,,2.073986686613319,39481,.,.,32808.000000,2679.000000,,12.246360582306831,1016063,.,.,634756.000000,355266.000000,,1.7867062989422011,312253,.,.,206622.000000,99770.000000,,2.0709832615014534,12247,.,.,6838.000000,4905.000000,,1.3940876656472987,691563,.,.,421296.000000,250591.000000,,1.681209620457239
INDEL,*,*,PASS,*,DP,*,0.887689,0.962259,0.6806300000000001,0.9234709999999999,8028,2633,3019006526,2006466778.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,312053,.,.,206567.000000,99599.000000,,2.073986686613319,39481,.,.,32808.000000,2679.000000,,12.246360582306831,1016063,.,.,634756.000000,355266.000000,,1.7867062989422011,312253,.,.,206622.000000,99770.000000,,2.0709832615014534,12247,.,.,6838.000000,4905.000000,,1.3940876656472987,691563,.,.,421296.000000,250591.000000,,1.681209620457239
INDEL,*,AllAutosomes,ALL,*,DP,*,0.887689,0.962259,0.667972,0.9234709999999999,8028,2633,2756349822.000000,2002513251.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,312053,.,.,206567.000000,99599.000000,,2.073986686613319,39481,.,.,32808.000000,2679.000000,,12.246360582306831,977327,.,.,613170.000000,338790.000000,,1.8098822279288054,312253,.,.,206622.000000,99770.000000,,2.0709832615014534,12247,.,.,6838.000000,4905.000000,,1.3940876656472987,652827,.,.,399710.000000,234115.000000,,1.7073233240074321
INDEL,*,AllAutosomes,PASS,*,DP,*,0.887689,0.962259,0.667972,0.9234709999999999,8028,2633,2756349822.000000,2002513251.000000,0.000000,351534,.,.,239375.000000,102278.000000,,2.3404348931343986,312053,.,.,206567.000000,99599.000000,,2.073986686613319,39481,.,.,32808.000000,2679.000000,,12.246360582306831,977327,.,.,613170.000000,338790.000000,,1.8098822279288054,312253,.,.,206622.000000,99770.000000,,2.0709832615014534,12247,.,.,6838.000000,4905.000000,,1.3940876656472987,652827,.,.,399710.000000,234115.000000,,1.7073233240074321
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9273239999999999,0.977875,0.890093,0.9519290000000001,870,201,83977437.000000,26818922.000000,0.000000,63996,.,.,42741.000000,20265.000000,,2.1091043671354552,59345,.,.,38682.000000,19939.000000,,1.9400170520086264,4651,.,.,4059.000000,326.000000,,12.450920245398773,552296,.,.,348974.000000,185528.000000,,1.8809775343883404,59358,.,.,38694.000000,19933.000000,,1.941203030151006,1343,.,.,681.000000,628.000000,,1.0843949044585988,491595,.,.,309599.000000,164967.000000,,1.8767329223420441
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9273239999999999,0.977875,0.890093,0.9519290000000001,870,201,83977437.000000,26818922.000000,0.000000,63996,.,.,42741.000000,20265.000000,,2.1091043671354552,59345,.,.,38682.000000,19939.000000,,1.9400170520086264,4651,.,.,4059.000000,326.000000,,12.450920245398773,552296,.,.,348974.000000,185528.000000,,1.8809775343883404,59358,.,.,38694.000000,19933.000000,,1.941203030151006,1343,.,.,681.000000,628.000000,,1.0843949044585988,491595,.,.,309599.000000,164967.000000,,1.8767329223420441
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.7785340000000001,0.9140739999999999,0.527655,0.8408770000000001,5908,2233,168369990.000000,43760011.000000,0.000000,119648,.,.,87278.000000,23688.000000,,3.684481594056062,93150,.,.,66166.000000,21976.000000,,3.010829996359665,26498,.,.,21112.000000,1712.000000,,12.33177570093458,216130,.,.,142177.000000,66048.000000,,2.1526314195736433,93316,.,.,66192.000000,22151.000000,,2.988217236242156,8772,.,.,4978.000000,3345.000000,,1.4881913303437968,114042,.,.,71007.000000,40552.000000,,1.7510110475438943
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.7785340000000001,0.9140739999999999,0.527655,0.8408770000000001,5908,2233,168369990.000000,43760011.000000,0.000000,119648,.,.,87278.000000,23688.000000,,3.684481594056062,93150,.,.,66166.000000,21976.000000,,3.010829996359665,26498,.,.,21112.000000,1712.000000,,12.33177570093458,216130,.,.,142177.000000,66048.000000,,2.1526314195736433,93316,.,.,66192.000000,22151.000000,,2.988217236242156,8772,.,.,4978.000000,3345.000000,,1.4881913303437968,114042,.,.,71007.000000,40552.000000,,1.7510110475438943
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.6409699999999999,0.9014719999999999,0.8157220000000001,0.749223,365,164,40176355.000000,9577697.000000,0.000000,8782,.,.,6141.000000,2350.000000,,2.6131914893617023,5629,.,.,3635.000000,1893.000000,,1.9202324352879028,3153,.,.,2506.000000,457.000000,,5.483588621444201,33927,.,.,20131.000000,13465.000000,,1.4950612699591534,5636,.,.,3633.000000,1902.000000,,1.9100946372239747,616,.,.,348.000000,266.000000,,1.3082706766917294,27675,.,.,16150.000000,11297.000000,,1.4295830751526954
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.6409699999999999,0.9014719999999999,0.8157220000000001,0.749223,365,164,40176355.000000,9577697.000000,0.000000,8782,.,.,6141.000000,2350.000000,,2.6131914893617023,5629,.,.,3635.000000,1893.000000,,1.9202324352879028,3153,.,.,2506.000000,457.000000,,5.483588621444201,33927,.,.,20131.000000,13465.000000,,1.4950612699591534,5636,.,.,3633.000000,1902.000000,,1.9100946372239747,616,.,.,348.000000,266.000000,,1.3082706766917294,27675,.,.,16150.000000,11297.000000,,1.4295830751526954
