Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,DP,*,0.970707,0.979878,0.631379,0.9752709999999999,63,61,64274167,56638961.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.6472614536686188,7688,.,.,4616.000000,2876.000000,,1.6050069541029208,232,.,.,166.000000,27.000000,,6.148148148148148,21301,.,.,13556.000000,7132.000000,,1.9007291082445317,7694,.,.,4622.000000,2876.000000,,1.6070931849791377,158,.,.,115.000000,30.000000,,3.8333333333333335,13449,.,.,8819.000000,4226.000000,,2.086843350686228
INDEL,*,*,PASS,*,DP,*,0.970707,0.979878,0.631379,0.9752709999999999,63,61,64274167,56638961.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.6472614536686188,7688,.,.,4616.000000,2876.000000,,1.6050069541029208,232,.,.,166.000000,27.000000,,6.148148148148148,21301,.,.,13556.000000,7132.000000,,1.9007291082445317,7694,.,.,4622.000000,2876.000000,,1.6070931849791377,158,.,.,115.000000,30.000000,,3.8333333333333335,13449,.,.,8819.000000,4226.000000,,2.086843350686228
INDEL,*,AllAutosomes,ALL,*,DP,*,0.970707,0.979878,0.631379,0.9752709999999999,63,61,2756349822.000000,56547469.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.6472614536686188,7688,.,.,4616.000000,2876.000000,,1.6050069541029208,232,.,.,166.000000,27.000000,,6.148148148148148,21301,.,.,13556.000000,7132.000000,,1.9007291082445317,7694,.,.,4622.000000,2876.000000,,1.6070931849791377,158,.,.,115.000000,30.000000,,3.8333333333333335,13449,.,.,8819.000000,4226.000000,,2.086843350686228
INDEL,*,AllAutosomes,PASS,*,DP,*,0.970707,0.979878,0.631379,0.9752709999999999,63,61,2756349822.000000,56547469.000000,0.000000,7920,.,.,4782.000000,2903.000000,,1.6472614536686188,7688,.,.,4616.000000,2876.000000,,1.6050069541029208,232,.,.,166.000000,27.000000,,6.148148148148148,21301,.,.,13556.000000,7132.000000,,1.9007291082445317,7694,.,.,4622.000000,2876.000000,,1.6070931849791377,158,.,.,115.000000,30.000000,,3.8333333333333335,13449,.,.,8819.000000,4226.000000,,2.086843350686228
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,ALL,*,DP,*,0.9976079999999999,0.983516,0.8863719999999999,0.9905120000000001,2,6,83977437.000000,653818.000000,0.000000,1254,.,.,759.000000,477.000000,,1.5911949685534592,1251,.,.,758.000000,476.000000,,1.5924369747899159,3,.,.,1.000000,1.000000,,1.0,11212,.,.,7261.000000,3581.000000,,2.0276459089639767,1253,.,.,759.000000,477.000000,,1.5911949685534592,21,.,.,17.000000,4.000000,,4.25,9938,.,.,6485.000000,3100.000000,,2.0919354838709676
INDEL,*,AllHomopolymers_ge7bp_imperfectge11bp_slop5,PASS,*,DP,*,0.9976079999999999,0.983516,0.8863719999999999,0.9905120000000001,2,6,83977437.000000,653818.000000,0.000000,1254,.,.,759.000000,477.000000,,1.5911949685534592,1251,.,.,758.000000,476.000000,,1.5924369747899159,3,.,.,1.000000,1.000000,,1.0,11212,.,.,7261.000000,3581.000000,,2.0276459089639767,1253,.,.,759.000000,477.000000,,1.5911949685534592,21,.,.,17.000000,4.000000,,4.25,9938,.,.,6485.000000,3100.000000,,2.0919354838709676
INDEL,*,AllTandemRepeats,ALL,*,DP,*,0.9310229999999999,0.9583889999999999,0.456978,0.944508,60,52,168369990.000000,1376717.000000,0.000000,3088,.,.,1996.000000,880.000000,,2.268181818181818,2875,.,.,1846.000000,855.000000,,2.15906432748538,213,.,.,150.000000,25.000000,,6.0,5532,.,.,3732.000000,1563.000000,,2.3877159309021114,2879,.,.,1851.000000,854.000000,,2.167447306791569,125,.,.,88.000000,25.000000,,3.52,2528,.,.,1793.000000,684.000000,,2.621345029239766
INDEL,*,AllTandemRepeats,PASS,*,DP,*,0.9310229999999999,0.9583889999999999,0.456978,0.944508,60,52,168369990.000000,1376717.000000,0.000000,3088,.,.,1996.000000,880.000000,,2.268181818181818,2875,.,.,1846.000000,855.000000,,2.15906432748538,213,.,.,150.000000,25.000000,,6.0,5532,.,.,3732.000000,1563.000000,,2.3877159309021114,2879,.,.,1851.000000,854.000000,,2.167447306791569,125,.,.,88.000000,25.000000,,3.52,2528,.,.,1793.000000,684.000000,,2.621345029239766
INDEL,*,AllTandemRepeats_201to10000bp_slop5,ALL,*,DP,*,0.8636360000000001,0.9380799999999999,0.742834,0.8993200000000001,9,8,40176355.000000,398927.000000,0.000000,352,.,.,217.000000,128.000000,,1.6953125,304,.,.,184.000000,116.000000,,1.5862068965517242,48,.,.,33.000000,12.000000,,2.75,1256,.,.,810.000000,433.000000,,1.8706697459584296,303,.,.,183.000000,116.000000,,1.5775862068965518,20,.,.,15.000000,3.000000,,5.0,933,.,.,612.000000,314.000000,,1.9490445859872612
INDEL,*,AllTandemRepeats_201to10000bp_slop5,PASS,*,DP,*,0.8636360000000001,0.9380799999999999,0.742834,0.8993200000000001,9,8,40176355.000000,398927.000000,0.000000,352,.,.,217.000000,128.000000,,1.6953125,304,.,.,184.000000,116.000000,,1.5862068965517242,48,.,.,33.000000,12.000000,,2.75,1256,.,.,810.000000,433.000000,,1.8706697459584296,303,.,.,183.000000,116.000000,,1.5775862068965518,20,.,.,15.000000,3.000000,,5.0,933,.,.,612.000000,314.000000,,1.9490445859872612
