chr20	-161	0	0.0	nan
chr20	-160	0	0.0	nan
chr20	-159	0	0.0	nan
chr20	-158	0	0.0	nan
chr20	-157	0	0.0	nan
chr20	-156	0	0.0	nan
chr20	-155	0	0.0	nan
chr20	-154	0	0.0	nan
chr20	-153	0	0.0	nan
chr20	-152	0	0.0	nan
chr20	-151	0	0.0	nan
chr20	-150	0	0.0	nan
chr20	-149	0	0.0	nan
chr20	-148	0	0.0	nan
chr20	-147	0	0.0	nan
chr20	-146	0	0.0	nan
chr20	-145	0	0.0	nan
chr20	-144	0	0.0	nan
chr20	-143	0	0.0	nan
chr20	-142	0	0.0	nan
chr20	-141	0	0.0	nan
chr20	-140	0	0.0	nan
chr20	-139	1	128.0	0.78125
chr20	-138	0	168.0	0.0
chr20	-137	0	236.0	0.0
chr20	-136	12	7022.0	0.1708914839077186
chr20	-135	28	15452.0	0.18120631633445508
chr20	-134	45	23892.0	0.1883475640381718
chr20	-133	50	32378.0	0.15442584470937054
chr20	-132	48	40854.0	0.1174915552944632
chr20	-131	65	49430.0	0.13149908962168722
chr20	-130	96	57868.0	0.16589479505080526
chr20	-129	105	66357.0	0.15823500158235002
chr20	-128	131	74862.0	0.17498864577489248
chr20	-127	148	83189.0	0.17790813689309884
chr20	-126	164	91478.0	0.17927807778919522
chr20	-125	182	99618.0	0.18269790600092353
chr20	-124	173	107897.0	0.1603381002252148
chr20	-123	205	116181.0	0.1764488169322006
chr20	-122	222	124284.0	0.17862315342280582
chr20	-121	248	132274.0	0.18748960491101804
chr20	-120	273	140279.0	0.19461216575538748
chr20	-119	317	148288.0	0.21377319810099266
chr20	-118	282	156223.0	0.18051119233403531
chr20	-117	314	164265.0	0.19115453687638875
chr20	-116	349	172254.0	0.20260777688761944
chr20	-115	369	180134.0	0.20484750241486893
chr20	-114	417	187919.0	0.22190411826372003
chr20	-113	424	195692.0	0.21666700733806188
chr20	-112	415	203397.0	0.20403447445144227
chr20	-111	399	211167.0	0.18894997797951385
chr20	-110	464	219060.0	0.2118141148543778
chr20	-109	530	226879.0	0.23360469677669596
chr20	-108	558	234524.0	0.2379287407685354
chr20	-107	617	242212.0	0.2547355209485905
chr20	-106	537	249923.0	0.2148661787830652
chr20	-105	615	257654.0	0.23869219961653998
chr20	-104	656	265340.0	0.2472299690962539
chr20	-103	640	273072.0	0.2343704224526865
chr20	-102	705	280872.0	0.25100401606425704
chr20	-101	666	288491.0	0.2308564218641136
chr20	-100	735	296088.0	0.24823701061846476
chr20	-99	746	303730.0	0.24561287986040234
chr20	-98	773	311271.0	0.24833665841019564
chr20	-97	821	319116.0	0.2572732172626882
