depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	0.07131334698684834	0.05757375328226667	0.030956039032641863	0.14610640076438294	0.038589546490339605	0.029570493556353765	0.027961659011768208	0.06712103247054813	0.03287567053660883	0.0494800918031275	0.07866983013396098	0.07908796979587143	0.07160206985197869	0.11830004209952204	0.0812910971351786	0.04790414022710845	0.03579286531834371	0.03675630157657705	0.4291810553650327	0.17351310242056553	0.04397731439722116	0.8639726473158427	0.5730413754193275	0.028462604983400763	0.2985879859991598	0.045393428448821306	0.049676081141114846	0.7928902627511591	0.052702991330475346	0.045865001192422886	0.05139853369698434	0.03508711537082711	0.09201887549552629	0.03713728704948126	0.026550396966031835	0.11253895531468444	0.0269264510510353	0.031780796245116455	0.1789645332246229	0.03185243832745976	0.028693502293414136	0.14462064318030088	0.035337783699124	0.0290797724549685	0.27394262146124854	0.031901023649686916	0.045627288958120016	0.08110476025071253	0.5237966468361276	0.04253097464423608	0.1364433839783852	0.6831767719897524	0.05786749582384507	0.03456188852790565	0.03462849994642095	0.03646212836218097	0.8434228522339291	0.6015993320717196	0.6016102148338568	0.962369545844748	0.0068268964419833465	0.059093283798688105	0.7758900695048895	0.009475831274696965	0.048162006793202455	0.24778699495524736	0.5173265027390926	0.3574589907657328	0.6502116554481057	0.1682924957075043	0.9999938297060574	0.6217970720610618	0.3591455175009086	0.4714703877207384	0.03397577210050776	0.03437893919915525	0.44357871514396496	0.4767053383934981	0.2539840565478394	0.500583189768566	0.004053824810815118	0.005716671301651091	0.04877587595265693	0.08958783485179357	0.22222442514271426	0.5922435917503669	0.06477549808815722	1.0	0.9944152591363279	0.9993578343187939	0.9948928675807726
1	0.023950768834939597	0.007317391318248692	0.0046360102979586745	0.05238501020440682	0.011238572905446595	0.006336290528890469	0.005571684544723136	0.007255835640641089	0.006116363778244376	0.009838381414142318	0.016932767815537732	0.01689618925278944	0.01766877566784508	0.02926013075117796	0.026628924306006836	0.011215418867072008	0.007352114124468541	0.00928675639386327	0.015166022163450862	0.03873539548323884	0.01650786633987899	0.004832473800451912	0.017445864939073956	0.00743546925560542	0.013209490739130856	0.017565614353714596	0.03693026555913157	0.012364760432766615	0.006819942831708117	0.010519438303112237	0.0076724009905119635	0.006298359777859941	0.035583837509120246	0.0073424062473419005	0.008423260634292638	0.07906532076830435	0.008732175225046242	0.01254678565919413	0.09417040358744394	0.01258651617614376	0.006954958302807946	0.0816433238644164	0.011226605250917046	0.009172989664327795	0.16309663961821386	0.010943551429366278	0.025574595680972815	0.07705595752401215	0.11844240129799892	0.015146590240907813	0.08112565353170287	0.07002561912894961	0.007227198954394441	0.006728916326820116	0.006806559574204272	0.0073456042412733185	0.005038384985400988	0.03616443575224422	0.03616373291604675	0.0066933606886720185	0.0046103530758311115	0.04222699509168424	0.03709634155020173	0.0074885716005170045	0.005278080504860924	0.024876528540346325	0.018438656152535714	0.03335871860599919	0.01914838368205141	0.006935057064942935	1.0283823237532663e-06	0.016633035492008806	0.04069839684002676	0.035682560450487774	0.006149952161401743	0.006203412117067011	0.026134010607097875	0.027130897303332062	0.019644801664212896	0.03095443959980492	0.003943318580068644	0.00453411081424477	0.00710402716074404	0.023876341818380734	0.06609476777356424	0.008053237618746123	0.011229950454372374	0.0	0.0016998571543667892	0.0003393308436769439	0.0011906234615860413
2	0.02835973248065276	0.01302061528519263	0.009077026895511492	0.05192358207018875	0.018638737471536618	0.0135438509782331	0.012367161835247708	0.012866513787958153	0.011134806359542383	0.014186825678200395	0.019700682253427214	0.020499026945460262	0.021779632177898436	0.03191243915694648	0.03067484662576687	0.01703738032381475	0.013210142500606424	0.0151889012759463	0.016549796077080008	0.037546462340847	0.024499805141084692	0.003305205138377761	0.016855114392526578	0.013840309441052467	0.01609691070874283	0.02447487350993593	0.05315657090259423	0.04559505409582689	0.012869563517161644	0.015791048481857216	0.013537675908644289	0.012436921237098726	0.041604450511930194	0.013468596536313196	0.015025463653554807	0.09287195341503085	0.015362448833675737	0.02105927914002335	0.11618426416632695	0.021105581483950853	0.013185679306989532	0.07748704201861305	0.016858631367454482	0.016191632185262986	0.1249496298286229	0.017443410145900666	0.03132982451692743	0.09473205950856126	0.09437533802055165	0.02107806403866796	0.0877048317484824	0.09991460290350128	0.012909414428598715	0.012680924779010685	0.012757054417487389	0.013221618976155144	0.003640325051313947	0.03344792138703686	0.03344749007124027	0.004794478698190833	0.011077645727708746	0.05613281476751611	0.02641058065505028	0.01389232173877676	0.006233305442428283	0.033559651501215114	0.01724296777432771	0.031229250222017165	0.016593603565464042	0.007627512372487628	0.0	0.014626125081526387	0.03601627057725453	0.03119241103033627	0.012189179692031048	0.012231353494760145	0.026004495112391713	0.02659805669625059	0.022451673801989876	0.029927200369293604	0.01041126092771939	0.011003489067249293	0.012583722763764635	0.034835814836620974	0.06858868110424474	0.011102670633762008	0.021581384497844407	0.0	0.000848605387909108	0.00015490299238545688	0.0006011501942177551
3	0.03476727559640916	0.021851681444121467	0.016718167176118882	0.056084732310397255	0.02933616207789769	0.023979139492102813	0.02242875721220849	0.021615925583797137	0.018908035265825966	0.021434706234321144	0.025707963885102096	0.02700033399187462	0.029739164963574857	0.03851047037838342	0.04146152518788573	0.026158987175666663	0.02217496885493125	0.024118680830899852	0.02040169985161845	0.0399094193587248	0.03471080630877032	0.003390639300066373	0.018485428992993467	0.023595952314463414	0.021638655344799692	0.0351243621342895	0.07094254475257841	0.02241112828438949	0.02212302663966255	0.02396572402442998	0.022533589450745302	0.02196217475147022	0.050002031358611594	0.022940254400307055	0.024328127415011974	0.09776387181683863	0.024648963950244927	0.03143972474457854	0.11985324092947411	0.03148276026288218	0.02223933724320661	0.07390383753943094	0.025188504509673713	0.02548406733520529	0.10735364996088904	0.026426835556241743	0.038077277526533254	0.09837303568714896	0.060843699296917256	0.030156721722740372	0.09510860030176498	0.05166524338172502	0.02172329137227127	0.021806241461742922	0.021876435569777152	0.02226846379570234	0.0037781245257566647	0.032516714480107484	0.03251821642100043	0.003763846570093142	0.02079809659451093	0.06591719716465755	0.02228481129303911	0.023393274419801338	0.009492095151509177	0.04698072109056298	0.01852874977067052	0.030915219760189024	0.016335425603559346	0.008296535703464296	0.0	0.015378194577410185	0.033712683970373886	0.029414802322014363	0.021416448054451028	0.021446907185425017	0.028019018107741645	0.02811384060177987	0.027818880490331644	0.03088146094077002	0.020161617324544835	0.020734940516234708	0.020931289105436342	0.05848255222241256	0.07178561115571377	0.01720153666379378	0.040042969442267776	0.0	0.0004907561997298342	5.2386121183963244e-05	0.00037243473570968387
4	0.04275759697978352	0.032768887591245736	0.026543751273143446	0.06158359043133442	0.041105683482317946	0.03625852100173172	0.03471730571768461	0.03248120585997879	0.028775719095440536	0.030346125691756938	0.033396892213017185	0.03538744838519424	0.03880305577160443	0.04733403717468682	0.052668583156186555	0.036997973176121156	0.03316482674935299	0.03492579798547555	0.025565464486872035	0.043884369301296744	0.046556466922984006	0.004233302277156034	0.021196491954376298	0.03536107712699444	0.02868044301478057	0.047223617953497866	0.07872171103305667	0.013910355486862442	0.0335237640950573	0.03414987873722721	0.03365098387316787	0.033407776150818976	0.05689084146665205	0.034224868195904486	0.0352708435157926	0.10239505345103736	0.0355620297289502	0.04291286973153226	0.10843864655523848	0.04294476458075372	0.033287796193651666	0.07044144608483428	0.03540170221161202	0.03664139923433325	0.07408168264026611	0.03707261751652798	0.04668124839500053	0.10379108115903375	0.08896700919415901	0.040572077616148484	0.10386329344889295	0.020922288642186166	0.032630638718948335	0.03307408650559426	0.0331302952163612	0.033434434166890806	0.004799876235583779	0.03212265238469988	0.032123849669373004	0.0030586960907993403	0.032749464971636194	0.0776429764645937	0.01936642099391931	0.03436010256895366	0.015872868976253566	0.05915240275275787	0.021116397654453993	0.032101723412149945	0.017334292465800313	0.010834461165538834	0.0	0.01730638385745369	0.033517392101057406	0.02923670712737692	0.03278536960375823	0.03280241935854057	0.03121893959417943	0.030751496113646058	0.03455574844314412	0.032655715744021076	0.03219336516919683	0.03270103168572255	0.031177497251653277	0.08590768606236315	0.0759925154610031	0.024693187938479782	0.06429435724588879	0.0	0.0002467012891392036	1.671025000584346e-05	0.00020278083474457737
5	0.05144231559389302	0.04486959313447827	0.037491396692062806	0.06572173526395217	0.053667924968034804	0.04947771931803656	0.04812733673746177	0.04455456043118216	0.03995619685005202	0.04043898289263711	0.04178614833045782	0.04499789919280491	0.049314844545793705	0.05777456457038266	0.06377834807414832	0.04870421257512996	0.04528238176895813	0.04720701347434549	0.03125654399575601	0.04884300728625083	0.05758159169043866	0.005731374339739026	0.024463850405785532	0.04790063878112617	0.03656462088674278	0.05944916208694554	0.08461840856283578	0.021638330757341576	0.0460940293635689	0.045532009590235255	0.04593655918993118	0.04630298847622688	0.06413750461229713	0.04691359140514478	0.047849067661316025	0.10328900808283979	0.04808872665417635	0.055537676985436164	0.0631879331430901	0.05554140076832714	0.045844001566111875	0.06903915204946744	0.047163180813686714	0.04910056720489275	0.05820816510354527	0.04920579029164111	0.0554037603582617	0.09667194928684628	0.03758788534342888	0.05052028637082452	0.09916137408330117	0.017933390264730998	0.04471218807437668	0.045556735623886464	0.045606829815875535	0.045795525106126035	0.006538132339813002	0.03190198114715453	0.031902219549379975	0.002514672921812614	0.04597714372506645	0.0879433447495211	0.01819979477597188	0.046604993767498715	0.026633634822012905	0.06812776099750738	0.024598703045060642	0.03482793700825911	0.0197196181979706	0.014719321280678719	0.0	0.020117815522554344	0.03305141180424777	0.029525761682245102	0.0453772580813529	0.04538007983082505	0.03493504124622924	0.03385042390257092	0.04197720136124201	0.03478734681158774	0.04554265030799395	0.0459458796924945	0.04264859164890138	0.10961560331263774	0.0790842495797994	0.03402421018534905	0.08921873348089572	0.0	0.0002655199810401679	1.8555553687470348e-05	0.00016296928342084542
6	0.06012963547810812	0.05768322752972828	0.049638960629801596	0.06898982312424372	0.06650779662939921	0.06323220285441078	0.06225120013326691	0.05733288249820117	0.05209633012120322	0.05144571733682207	0.05051433099131069	0.054745661540538795	0.06138370953783493	0.06726217140321597	0.07648335187408443	0.060842845587001405	0.05814824986020031	0.0598994465620569	0.03730693337927976	0.05384495432699159	0.06846321346049618	0.007768260095641784	0.02802343788234952	0.061232321159158144	0.04482538274503588	0.07015245066579567	0.08592558974965403	0.00463678516228748	0.05937332453651498	0.0575125260631984	0.058912906326488435	0.059734288987496165	0.07065510480419095	0.06010718663845553	0.060857247774814986	0.09567797767596628	0.06100644334947764	0.06727268070883313	0.08683245006114962	0.06728220147950599	0.05879609979467143	0.06694061412241498	0.0592523261323124	0.06141616114918161	0.0495168414149475	0.06127924531324875	0.06412721126088759	0.08528226869411769	0.03217955651703624	0.06142536652125453	0.07296747254289625	0.02519214346712212	0.05752139846148219	0.05879016544506721	0.05882383767864222	0.05887561981730487	0.008979978681462986	0.03133695911338057	0.031337105339845246	0.0020845033411450945	0.06002191936174591	0.08184181162645202	0.016637196885509443	0.05902702308758463	0.040830031724814746	0.06819035352670937	0.028437761054211134	0.03693295168921439	0.022683291629427622	0.020584587415412584	0.0	0.02345533049914068	0.03368540815668055	0.03009917218715085	0.0587275503813291	0.058715428073871034	0.03870955701733421	0.036951650149872325	0.049591996569599534	0.036705916831302345	0.059752616974877625	0.060017663269661514	0.05522990688081101	0.12200020729177613	0.08146876847051644	0.04312395341452803	0.10809116401794104	0.0	0.00033256157093735316	1.3942294483403133e-05	0.00016233466783120037
7	0.06874052531703866	0.07042532623329535	0.06275015350785543	0.07162318801772774	0.0779716733386866	0.07659004797855377	0.07613282233172068	0.07003109178640969	0.06476976803127495	0.06271487567990043	0.05961816225445348	0.0649638791773792	0.07200181849430044	0.07532501948017682	0.08929115587815238	0.07264841491955311	0.07099961842531603	0.07251572824257545	0.043186021451922636	0.05867884231907051	0.0782872393851335	0.01005944277580421	0.03152683773505173	0.07410380893933693	0.052946507752583506	0.07978625278078515	0.08772815744981415	0.01777434312210201	0.07250659398230294	0.06966750138946425	0.07182926320962754	0.07302304473655703	0.07577579811523313	0.07310063667863019	0.07368633888140601	0.08138711960368011	0.07372055502021033	0.07876528146240659	0.06604158173664901	0.07875908816712703	0.07187201292960595	0.06381594998654583	0.07140993308078099	0.07320405838370089	0.03937959751270118	0.07281442125485935	0.07200632093980319	0.07599219702209087	0.019740400216333154	0.07271193356749346	0.068160286325836	0.018360375747224593	0.07027163314809057	0.07197166971648626	0.07198818461562984	0.07188939520518371	0.01162132693848601	0.03060903332899116	0.030608601605927058	0.0018355963820935388	0.07401681196387708	0.07756557858142579	0.014860494496237053	0.07292265753928372	0.05956716722089697	0.06035274276358535	0.03257254820768087	0.039197040203634466	0.025608301467419135	0.027186748813251185	0.0	0.02702483360266688	0.034128399895065734	0.031132503818745896	0.07203135602411391	0.07200190816407265	0.042209274122076604	0.03979914371558837	0.056929044085267055	0.03837849545083391	0.0739621576770916	0.07405166768986929	0.06832517030198644	0.118403910904843	0.07759541224443336	0.04856795482264669	0.11679916967327375	0.0	0.0003787261745069062	7.688765340112022e-06	0.0001372885058932096
8	0.0750100119339178	0.08155329930014553	0.07567856901745328	0.07109048083376122	0.08742849486020894	0.08787622922324509	0.08778481725450472	0.08116446168952617	0.0764555962755012	0.07330734517926325	0.06789553219250329	0.07340595211177346	0.07916375937494403	0.0786617821463361	0.09287814871518102	0.08251562976134616	0.08218254633543937	0.08336209403485367	0.0478207191198384	0.062249723749205225	0.08516313818612443	0.012021999992441627	0.03420741686825908	0.08496329836049728	0.059648355360484816	0.08674768373498538	0.08587445307730907	0.010819165378670788	0.08383460876832999	0.08001047802721856	0.0829214406639526	0.084497887688089	0.07822622879108562	0.08426468132275787	0.08458120301274685	0.06296172135930768	0.08448600034201283	0.08765497858178183	0.031797798613942115	0.08762778994824905	0.08324130299267855	0.059687125646330066	0.08189207433385642	0.08352407466586115	0.027156435925191406	0.08287513309048114	0.0774723564514289	0.06430633821381276	0.0159545700378583	0.08075469994179751	0.06033545036667953	0.009393680614859094	0.08142951024139992	0.08353897612930937	0.08353360687249202	0.08327133163970052	0.013965372003262934	0.02916734538206862	0.029166852507063946	0.0015756861533116945	0.08633238762492225	0.07227027340802229	0.013708770438007927	0.08506273818175862	0.07712696987480477	0.05268177178312366	0.03615413290533821	0.040739619714974626	0.027609171111450198	0.03266417533582466	0.0	0.029865144179707554	0.03476705309373884	0.03234727388303094	0.08371417630921597	0.0836657102474974	0.04450217362610735	0.041511811326467	0.06275671866179121	0.03902075017488464	0.08655044005074557	0.08642229304236132	0.08036527556551927	0.10577818628333042	0.06859614511720599	0.048761539193807345	0.11396934048987578	0.0	0.0003687287444345189	1.4352361968209108e-05	0.00012362311686285314
9	0.07891283936081118	0.08891941946247987	0.0853678737941852	0.0675093685751035	0.09247159739907891	0.0946766298722432	0.0950500310732601	0.08847483491260959	0.08553824497756776	0.08139547836082688	0.07429156311413952	0.07879621457782086	0.08403676772927147	0.0788177776305557	0.08735814489688773	0.088563613611616	0.08975616535660687	0.09004282900417644	0.05055246484245797	0.06436211050006901	0.08830598902710028	0.013322299201649002	0.03567946467388972	0.09180268634373738	0.06369426544618582	0.08926941502318424	0.07655799058446021	0.00927357032457496	0.09090337862657177	0.08708754294706468	0.08999226255116927	0.09185046265650865	0.0753489345384948	0.09126634866377224	0.09079894776037727	0.04696986627928633	0.0906082153618928	0.0916888737036851	0.031797798613942115	0.09165972156078357	0.09031444716739712	0.05583209186183069	0.08834249131331222	0.08923425037136772	0.020835473242574846	0.08844672666601608	0.0808060606658113	0.05311979555949771	0.0008112493239588967	0.08690729669221976	0.051914102249201725	0.0034158838599487617	0.0888437022308695	0.09124706326770479	0.0912105087309156	0.09081868761296111	0.015532637795608126	0.026955200604700264	0.02695479085921869	0.0013353621928481234	0.09461559570510028	0.06371135749437253	0.011774530931713437	0.09332105543769864	0.09253127969360375	0.045446691071596414	0.03829606638181659	0.04072988813928031	0.028068851025847243	0.03761236238763761	0.0	0.03097185019360179	0.034588688490914975	0.031973283010070824	0.09151515732435796	0.09145651664656732	0.045130849065012114	0.04161752065426638	0.0658688003762587	0.038357236450158524	0.09510161672686965	0.09475228869004863	0.0889313504561396	0.0839031457966554	0.0571253566981819	0.044578072321332166	0.1017930304583867	0.0	0.00029551227125732975	2.8704723936418214e-06	0.00012633081004533863
