depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	0.06642508750022318	0.05809213563900768	0.031187740180246424	0.11860249314504853	0.037191475258568425	0.03021300648366676	0.029087434369508777	0.06782324566855498	0.03296043684217005	0.0483816179525381	0.07569118669153599	0.07530363321755287	0.06932247368575489	0.1194821412132751	0.08242740653442154	0.04661227234858983	0.03590022894914183	0.037586988990864295	0.42475429261473496	0.16248803556221067	0.04182380373641632	0.8604323822650195	0.5669553345271767	0.028905598300030814	0.2959108237707532	0.042944751835675685	0.04988062783049472	0.8261205564142194	0.05357453805422373	0.04510758479812527	0.05189450542034224	0.036101807637830996	0.08599047098023349	0.037900730996926923	0.029990975468967094	0.0942004693261817	0.03027173339178551	0.03767708470028292	0.13371381981247452	0.03772383084103248	0.030724772772455704	0.12684700756336603	0.0362339248427148	0.032368897758532245	0.2069088122120999	0.03437840008855706	0.04197528429910289	0.07068424921148365	0.49972958355868036	0.043343086869778835	0.13568897154286116	0.6870196413321947	0.05837323804399201	0.03537722090675429	0.03544429842744326	0.03709264912814619	0.8395734420903623	0.6014234299333864	0.6014315066625083	0.9622331590838955	0.007405957140354944	0.03140419109537354	0.7745236326964333	0.008955367266678728	0.03685582923603934	0.33182187766916094	0.517774957364881	0.34972625576627053	0.6463191761862859	0.16722836077163922	0.9999948580883813	0.6184450306438309	0.3553339997304943	0.470429375677401	0.034386643399147494	0.03478673290713009	0.44582179454214715	0.4791860599092188	0.2537095833475245	0.5008721800245542	0.004782414867987884	0.006257995182680532	0.04877496097445646	0.0934047386324213	0.28918828392545504	0.6002406068454755	0.07456270970654662	1.0	0.9981204831463912	0.999312111794238	0.9955152139356845
1	0.02121725961633394	0.006327821662064303	0.003675917664260712	0.04513642112416867	0.007390872967357985	0.004111447867588544	0.004153008885046743	0.006472007229170657	0.005101838785905694	0.008592288648193938	0.015717528533770748	0.015908462139586892	0.018169509429533156	0.03559200671435378	0.02684921045771791	0.009186326943451726	0.005915517535365221	0.00955105357645054	0.0147941863036281	0.036425778296712084	0.013636222644185843	0.006852346397679214	0.0175160044344143	0.005935200395098607	0.013049350410059857	0.017037596116096336	0.039809899420557585	0.04559505409582689	0.005832677941798394	0.009075871350963455	0.0065837234344059805	0.0056128170822279735	0.03326141025262866	0.006598745843823884	0.012994163975997145	0.06919457170881911	0.013238578589440744	0.02194749444468378	0.07786384019567875	0.02197471187732165	0.008493950636468487	0.07654524957695828	0.012387101846930142	0.013697275224685524	0.1513238466218405	0.015282100841437713	0.021164632219798193	0.06889477454790179	0.13710113574905355	0.013319503741659331	0.07386224078037826	0.07344150298889837	0.006201048634424326	0.005661697762870193	0.005779759177064831	0.006277851664511578	0.007016973947598317	0.03823512110519485	0.03823564421458687	0.007162826060524998	0.003337604869264439	0.013434982553227169	0.04124309558610194	0.00437940648331046	0.005345678562784815	0.024624721873687867	0.018253095705240082	0.03463018639959896	0.019714608375276256	0.007504696495303505	0.0	0.01798756084360521	0.03887047381340786	0.03349409489284244	0.0050532133642031095	0.005111355395502116	0.026928297594783816	0.02802642015338357	0.01966357317988642	0.03262872574331749	0.002681446297011401	0.00323518643086482	0.0044781866588485585	0.03927855264275422	0.12150829974916251	0.023248652416386566	0.03946111568270914	0.0	0.0012699676612541364	0.00026613379763907745	0.0010754618859184553
2	0.024293214220386935	0.010115772040136403	0.006902695162478676	0.046515048459382535	0.011891429974250396	0.007890264567258635	0.008322093098718073	0.010295663150881415	0.008656686360538672	0.011550445631775444	0.01742718260824945	0.01845487454271186	0.023298791341497756	0.038086008591692026	0.03768728912190269	0.012532980825297699	0.009604906256741088	0.014295089763218185	0.01598309176118618	0.03755007142882922	0.020885963170293714	0.004480995858353216	0.017211805107933013	0.0108003707893013	0.015421350026287368	0.02499659148972499	0.06421487629719355	0.04714064914992272	0.009730345718794867	0.012483934528780789	0.010360856232793125	0.009833486530623034	0.0379480050110556	0.01082762397327675	0.02066372871634464	0.08922163866850424	0.020960196934847648	0.03383278403880671	0.11699959233591521	0.03387326570784519	0.014221755574205045	0.07456556342409215	0.017667643616823405	0.022030831117713204	0.1361693385902673	0.02334499892945003	0.02778720629389835	0.08637704262175096	0.1284478096268253	0.018541790411962685	0.08007298501701814	0.07643040136635354	0.009954100945859093	0.009575689523161632	0.009718946939864448	0.010216248296952727	0.004865187238290875	0.03490824102602964	0.03491011946643867	0.004966710122859126	0.007777645427485744	0.017956308894951725	0.02969909194145945	0.007074482485226681	0.006964008259034148	0.0257973569945407	0.016679614596133555	0.03398865098651977	0.017804412697720682	0.007465104534895465	0.0	0.016239429839814242	0.034046720290374324	0.029382454234911266	0.009103288408673488	0.009161553738590173	0.026252828533063554	0.02688126101461263	0.021413245206105953	0.03100324142025054	0.007012404414550827	0.007645277714558846	0.0062451456134510926	0.06839872861043973	0.12565315944671138	0.03920434906776028	0.07997235417272483	0.0	0.00023699790112776892	8.242356444600088e-05	0.0004119924407975578
3	0.029033579677553652	0.01656562197211346	0.012472231955995486	0.05219078422228805	0.01888905174414486	0.014308174785770714	0.015284892334864937	0.016771596000178097	0.014719117239456797	0.01694733052632992	0.021242578725601223	0.02468876757676767	0.031894530379181975	0.04759402964838618	0.0573533353159087	0.018628614471517802	0.01596532859452002	0.02184434373723504	0.019533219666996476	0.041366196609921434	0.029642002319147497	0.004421415694812148	0.019169386129059083	0.0184567679233817	0.02030232707702623	0.035357330095142386	0.082464276240304	0.04791344667697063	0.016442186370199875	0.018342025912510895	0.016871008316886576	0.01707202985177447	0.04555697348715263	0.018066573332525922	0.030798600641971947	0.10433195515327597	0.031115426822909582	0.04785205358594595	0.08642478597635549	0.04787082896783821	0.022798972987432345	0.07146404204293255	0.025572375435481413	0.033205568719833566	0.1160765784628999	0.034159556369917986	0.03482502630203895	0.09629048415058879	0.09383450513791239	0.026616762381474278	0.08556440576862347	0.06660973526900085	0.016361000850967228	0.01616189558243214	0.016334386323161303	0.016821985085316432	0.005025338646669577	0.03356269694968222	0.03356363370570572	0.003851592603960646	0.01493857905001484	0.020994175809291617	0.02438510343619473	0.012833081781864111	0.011352651221985786	0.032499888154333065	0.017524674148408304	0.034928496623767055	0.018188754057095916	0.007931320068679932	0.0	0.01718973740892487	0.0323160736074422	0.027526866757958148	0.015858351428686246	0.01591209427268831	0.02745902885109718	0.02762148315699251	0.02548863424416785	0.0314422059281183	0.014091466672325763	0.014782583460091335	0.01063816855391877	0.1057767467571073	0.12080225077310847	0.05295011720479501	0.12395272535662398	0.0	0.00016819205886486825	0.00010487475923912799	0.00027445008866849017
4	0.036008790874082326	0.025668208383363346	0.020633589243081334	0.05679544854982019	0.02905510868166466	0.023896111830835877	0.025200028680862515	0.025813316848539446	0.023367656611638914	0.024829892645520376	0.02777345786344411	0.03448945296405491	0.04583085792765579	0.06117372543022977	0.07935808615391393	0.027790055489149347	0.02516561036048685	0.03210481405856671	0.024696913030641626	0.0468845170250014	0.04041986929754723	0.0052595491059994415	0.022278138087891728	0.02904834480412894	0.027162151330356144	0.04740873227061434	0.09343309245829964	0.006955177743431221	0.025849591073068886	0.026700713828992046	0.026027920649324597	0.027274542689700407	0.05392561443032635	0.028194060698925494	0.043491581913291465	0.10924870562818936	0.043775734434941	0.06346510777005746	0.1402364451691806	0.06350247642632632	0.03392232671846253	0.06875594749183532	0.03590650552364353	0.04624612400780586	0.09193050101530463	0.046772291836291786	0.0424046143236139	0.0976116560859196	0.058950784207679824	0.03568844772019247	0.07882732727464122	0.061912894961571305	0.025418183514295152	0.02546345427323795	0.0256650527810663	0.02612269572217663	0.006214366361203895	0.03264769081532719	0.03264796680746574	0.00297519673638986	0.024957375407514006	0.025018865734022174	0.020662300637994912	0.02254163113935424	0.01814303708819756	0.038704757401617884	0.01969333071209593	0.035505154865550795	0.019203950646745165	0.009341278658721341	0.0	0.018777033749531807	0.03157201306371031	0.026793522973240995	0.025358477278207364	0.025403807535672184	0.029773886837965526	0.02937979722921172	0.031355954825148004	0.032573816744188855	0.024055196304499874	0.024799741304971066	0.018744842032609024	0.1324551263688095	0.10779970694419111	0.06428790021013168	0.1519949684036888	0.0	7.762710409147766e-05	3.85463435717616e-05	0.00019732314067363006
5	0.04456633102793799	0.03762994608652908	0.03163103521138492	0.06379833233423236	0.04122801122201569	0.03698497463859075	0.03847017947761895	0.037612040086929296	0.034834023312083684	0.035593951866057676	0.036495878515058554	0.0470004086269304	0.06131206726447317	0.07491249808857385	0.09884239627275831	0.03990710818529279	0.03744667650373427	0.0450289760569854	0.031007372513355853	0.05347578196180316	0.05323601963090102	0.006341992567227933	0.02601728817239518	0.04237351206762951	0.03567355176559815	0.06109175964502224	0.10362846650707763	0.0007727975270479134	0.03826255818150094	0.037569980207825704	0.03808954156199562	0.040311155090220596	0.06317580935727257	0.0410949197365555	0.0586498703698908	0.0993407084590457	0.05882713366481794	0.08007179574939147	0.08642478597635549	0.08007488808457948	0.0477185654501075	0.06646363802535034	0.04878437649830099	0.06156037983111864	0.06802936087166075	0.06163482083945683	0.052032498569291145	0.09514919008438753	0.03434288804759329	0.04760651004565558	0.08858205551071967	0.003842869342442357	0.037339998215828445	0.037737467373583855	0.03795880115430124	0.03835029358807437	0.007692118672405099	0.03232151767165968	0.03232198342818966	0.002453202516781695	0.03804539015265696	0.03496449372109673	0.018409945640570857	0.036973280945845795	0.02975461301419539	0.042140984644102986	0.023061428561914395	0.036461968378367654	0.020593086521167647	0.01433067366932633	0.0	0.02088493336712978	0.03216705452775181	0.027409491994977914	0.03782865818442469	0.037855245222000365	0.033103401728573685	0.0321486953729629	0.038973128281633324	0.034492923227376425	0.037177782093729156	0.03791663090243231	0.03136774922758698	0.14187970455163795	0.08806065816733291	0.06356020186441555	0.15367108904624618	0.0	7.674497790861996e-05	4.972068253272441e-05	0.0001539577420478859
6	0.05463116532052909	0.05212699129092695	0.045430463498739936	0.06987817128129371	0.05737024282370708	0.05334197003051288	0.054626077568083284	0.05186191436715497	0.04897729734540282	0.0485498416433505	0.047700119812525435	0.06023566358112907	0.07795422439808106	0.08595197110886597	0.10847440825632497	0.054760919273482166	0.052456229688156365	0.059823628577757144	0.038083057437967416	0.06015149955738892	0.06697549490282374	0.007934762572366125	0.03008892146428458	0.05790968169115275	0.045317993275992466	0.07541111306017964	0.10390332612093184	0.025502318392581144	0.05325671251736818	0.05089532606963739	0.05269910018890499	0.05583109330209239	0.07087827598316365	0.05633660384437441	0.07395505451757359	0.08996660086167294	0.07402391832990894	0.09348833358778035	0.06767223807582552	0.09347576753341588	0.06310591278789023	0.06526060703053353	0.06322087408588319	0.0761400044757522	0.05596422335121639	0.07590800115939833	0.0625730318774609	0.09156713941465261	0.0159545700378583	0.0613493347552491	0.08540650549142074	0.0004269854824935952	0.05181990418316498	0.05268210150265869	0.05289888259094366	0.05316919777285693	0.009709384014671434	0.03161405179152338	0.03161387374814014	0.0020226519675084426	0.053942352951429184	0.045825996658991376	0.016897528492017005	0.05519899926623409	0.0440854012940602	0.043878389077624175	0.027314068938154495	0.03703014268236661	0.022468289925705476	0.018354509645490354	0.0	0.022917678225944083	0.03301689200751393	0.02844192004872092	0.05296540248927126	0.05296878597275335	0.03684552514167177	0.03518900259452484	0.047739138022659174	0.0363535192097053	0.053214642399246455	0.053873893288934986	0.048004945868587216	0.1303473000965922	0.06133809226359722	0.05587432732625483	0.13195991504931165	0.0	4.998715036193637e-05	4.069919786699297e-05	0.00015150389510125843
7	0.06514467141051625	0.06789496208309788	0.06111310657522148	0.07419187377347707	0.07411188733608187	0.07128388070435446	0.07248290577437247	0.06731451940578703	0.06453109644516879	0.06261022715792096	0.060393195497090116	0.07388497346978205	0.09151633539101629	0.0919537529239524	0.10751799921431272	0.07068972102032504	0.06890792804807999	0.07526223978471741	0.045052844631041436	0.06609397492629682	0.07993959045287499	0.00960831438385345	0.0338681882343148	0.07433456119686721	0.055106078018382174	0.08755064805584661	0.09504389763716613	0.0	0.06959891247204275	0.06550052238586411	0.06864665347763096	0.07256539883552023	0.07755003681489649	0.07272029051481502	0.08765287239659143	0.08513676264262922	0.08764277768277422	0.10285926313864795	0.05340399510803098	0.10283519065307807	0.07842268252829991	0.06432940534103398	0.07761104087271756	0.08894774697449281	0.04571636260202429	0.08844973076032353	0.07228401225691447	0.08036974206133836	0.008923742563547863	0.07525617558888927	0.07652900101757956	0.008966695132365499	0.06759655263259179	0.06901151524889823	0.06920125602187231	0.06929747578352735	0.011821397235384331	0.030706274126875998	0.03070592645137439	0.001694537153341399	0.07125436161772353	0.05528788787626658	0.01522696597502398	0.0742707476590622	0.05945108365118839	0.04576847823811676	0.03174350106254355	0.037837364409831084	0.024066232150594506	0.025636198363801637	0.0	0.02545406435021839	0.033606241770595034	0.02939483325148424	0.06946720301017702	0.06943893915768261	0.04042261233741673	0.03806768670141949	0.056808392004776	0.03798124752022622	0.07079323897049691	0.0712849024123941	0.06664190609402264	0.10486912547342418	0.03994786386946561	0.04105074785539822	0.09893279018129522	0.0	0.0	2.3578880376343536e-05	0.00010674234217829517
8	0.07489907958786896	0.08243768131370581	0.07686118593695612	0.07627952022788176	0.08859518432505897	0.08812592659467296	0.08877234377121725	0.08156425746261928	0.07928449892729275	0.07611538304574285	0.07256255900863627	0.08513035606179986	0.09913423361249685	0.09210050423132936	0.09663402760185481	0.0852053327415909	0.08413344187425202	0.08837902495166648	0.0504791204180745	0.07029004995600024	0.08939182193607291	0.010930920340802902	0.03652506131807075	0.08824029755527739	0.06309163992387369	0.09413073643784554	0.08846324711477306	0.0	0.08454462372089304	0.0792310949616628	0.08331131584964228	0.08748928807018555	0.0815871533542183	0.0872599098734044	0.09714201648746724	0.07098248097242399	0.09702921462264576	0.10413242468285612	0.03750509580105993	0.1040999936501889	0.09108309659387363	0.06179939232617634	0.08940463616579608	0.09695252847766406	0.03466257911079858	0.09623543287360373	0.08124407587944582	0.07194959698053287	0.0037858301784748512	0.08568348407433317	0.07047615705814239	0.0017079419299743809	0.08219574150888107	0.08418644477544047	0.08431371056660346	0.0841956055771064	0.013476973654947922	0.029261006098514036	0.029260279375712735	0.0014524428093570685	0.08729383466095042	0.06673632476151778	0.013034523742181689	0.09316112501939318	0.07548791815484664	0.046118585958833405	0.035823174082517964	0.038347773078618905	0.025386454280778764	0.03386405413594586	0.0	0.027086244782876683	0.03373397241032965	0.03008968461970441	0.0847277578335823	0.08466689617856007	0.04330444146753048	0.040322540227220066	0.06450953714549341	0.03883431276243756	0.08720434213804514	0.0874350652625713	0.08401543343724388	0.07485536360273107	0.023063800050288786	0.02618436259949949	0.065530608305626	0.0	0.0	2.8397173322813735e-05	7.526540893190135e-05
9	0.0815370479391615	0.09284402510660798	0.0892773045978708	0.07563574595316966	0.09776047320365801	0.10013560900234884	0.10028205833510952	0.09173858683470426	0.09058152114988033	0.08634245341100237	0.0813329677371916	0.09076606608628864	0.098636929534108	0.08443631128070751	0.0828826645812911	0.09499745183865567	0.09511959529676348	0.09655918648719894	0.05344156639790737	0.07119498520958409	0.09394158157144937	0.011783624765194194	0.03747273713322623	0.09796629493399517	0.06779046334401499	0.09559643125080788	0.07734741296378565	0.0	0.09498370431334084	0.08962010414601267	0.09374047675002954	0.09776741269393471	0.08029320574546131	0.09714806657031981	0.09974129823707104	0.05386076656609677	0.0995423057170601	0.09716527495068063	0.02445984508764778	0.09712988538590978	0.09822662755123764	0.05860333867577942	0.09596231119805108	0.09827011256608872	0.023450771552507448	0.09740866825040091	0.08683639873562425	0.06079406775192981	0.0037858301784748512	0.09214419208612241	0.06023018351521106	0.008112724167378309	0.0926917819783046	0.0951553335699244	0.0951979475318962	0.09487531725021275	0.014460696675281349	0.02705899484010215	0.027058794506149706	0.0012998760877199935	0.0988940329677737	0.07513399508523443	0.011636761985746237	0.10508431498525934	0.08927027695286464	0.04687072241629327	0.038353348862111766	0.037084165403849165	0.025264612333418614	0.04155459044540955	5.141911618766332e-06	0.028313685525002092	0.03319592187408642	0.029970321985449685	0.09570756623575173	0.09562236731840976	0.04460979656136871	0.04111700993879087	0.06909782115933537	0.038411023455560175	0.09921414154704418	0.09912677412242599	0.0966029605076739	0.048677579235122136	0.012405422792016679	0.01656392213436033	0.03914948414672841	0.0	0.0	2.0195823626694247e-05	8.512310442438759e-05
