depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	2847677.0	167131804	1065991.0	644415.0	515971.0	3480337.0	11158525.0	135261646.0	8034328.0	5037562.0	2708089.0	916685.0	376391.0	311196.0	46730.0	8990166.0	32936149.0	3100038.0	71691122	6636751.0	1101584.0	63117751.0	70273937	835036.0	74791160	620046.0	17306.0	966.0	32839741.0	8398588.0	40542841.0	1711643.0	156213.0	1865807.0	514966.0	7818.0	522751.0	174816.0	296.0	175112.0	1246065.0	326145.0	1571718.0	334796.0	27137.0	361925.0	184339.0	47401.0	1761.0	130903.0	8171.0	1841.0	165097757	93406635.0	96506673.0	104659017.0	63538778.0	149827927.0	149811999.0	85903546.0	18369868.0	4700.0	2552421.0	109124.0	183999.0	1170653.0	43371710	2955268.0	17018458.0	218530.0	972396.0	7101666.0	4917797.0	5197160.0	93852316.0	95458277.0	74345479.0	72739518.0	158608514	153131462.0	9589281.0	15066333.0	134543297	248474.0	957750.0	929324.0	9891622.0	2778692.0	3385245.0	9748464.0	23514402.0
1	950981.0	20521514	151699.0	237806.0	124068.0	645362.0	2027948.0	14281978.0	1431925.0	974863.0	593763.0	211353.0	104326.0	100087.0	17543.0	2030581.0	6391235.0	819285.0	2580204	1475948.0	390572.0	506761.0	2194000	206923.0	3399489	256283.0	12937.0	43.0	4101566.0	1838688.0	5811662.0	304028.0	61753.0	364765.0	199145.0	6361.0	205453.0	90309.0	288.0	90597.0	339972.0	199466.0	538968.0	133673.0	19852.0	153512.0	98893.0	44540.0	497.0	47521.0	3910.0	148.0	19853928	17273724.0	18093009.0	20154885.0	518328.0	9251715.0	9250536.0	615342.0	11421498.0	1660.0	129144.0	77206.0	25358.0	111204.0	1569736	250178.0	517004.0	8859.0	0.0	212993.0	537438.0	384029.0	16425030.0	16662770.0	4248183.0	4010443.0	12401544	9735270.0	8271669.0	10937943.0	18584686	78952.0	275783.0	14303.0	1980708.0	0.0	6389.0	3213.0	28867.0
2	1130444.0	35430438	299167.0	259638.0	223782.0	1328735.0	4357736.0	24425458.0	2617270.0	1421584.0	695949.0	260708.0	145015.0	112998.0	26482.0	3048554.0	11304147.0	1350685.0	2861044	1531073.0	614575.0	316442.0	2155293	398954.0	4211729	387436.0	19598.0	33.0	7411305.0	2708854.0	9896118.0	587782.0	73142.0	658860.0	363888.0	8248.0	372056.0	158047.0	262.0	158309.0	642341.0	200025.0	841495.0	240904.0	18073.0	258959.0	130180.0	56941.0	425.0	62624.0	4331.0	119.0	34378920	31517876.0	32868561.0	35386655.0	342950.0	8523177.0	8522381.0	429724.0	27206428.0	1816.0	96273.0	142762.0	36388.0	148192.0	1458968	240152.0	445682.0	11184.0	0.0	178827.0	473632.0	327266.0	31459459.0	31751114.0	4270146.0	3978491.0	14129510	9375835.0	21600095.0	26353770.0	31699880	129598.0	285570.0	20366.0	3887433.0	0.0	2834.0	772.0	12694.0
3	1403709.0	60986522	548515.0	299800.0	370540.0	2479196.0	8286782.0	41874937.0	4621133.0	2191403.0	905986.0	363364.0	207152.0	144073.0	35611.0	4800153.0	19660100.0	2183603.0	3661556	1752302.0	905585.0	307573.0	2489512	696096.0	5845159	570338.0	24389.0	107.0	13107124.0	4191058.0	16913800.0	1046327.0	93093.0	1136490.0	602634.0	8854.0	611380.0	241880.0	255.0	242135.0	1104397.0	191001.0	1294418.0	390266.0	13900.0	404156.0	166476.0	63036.0	485.0	91787.0	4925.0	98.0	59351434	55689878.0	57873481.0	61170957.0	364080.0	8342207.0	8341433.0	332934.0	53192830.0	2350.0	79340.0	245221.0	68767.0	203262.0	1611588	251005.0	453723.0	15459.0	0.0	186837.0	455510.0	314452.0	56896693.0	57295141.0	4638344.0	4239896.0	17741782	9729251.0	43793255.0	51805786.0	54361369	209888.0	299806.0	34920.0	6954764.0	0.0	1746.0	798.0	9016.0
4	1769165.0	96462227	909096.0	332420.0	558418.0	4058617.0	13721704.0	66153461.0	7408224.0	3277524.0	1217482.0	504875.0	289212.0	178479.0	46015.0	7179927.0	31217862.0	3322038.0	4725081	2012598.0	1256820.0	367202.0	2941432	1088461.0	8047119	780555.0	27626.0	38.0	21035869.0	6246033.0	26671867.0	1699926.0	108236.0	1804331.0	898431.0	9150.0	907480.0	337690.0	234.0	337924.0	1719574.0	185376.0	1903845.0	567609.0	10705.0	578312.0	205949.0	65038.0	190.0	130408.0	5260.0	22.0	94049285	89324204.0	92646242.0	96925509.0	445814.0	8302544.0	8301485.0	280545.0	89068779.0	3101.0	67895.0	390390.0	127294.0	264931.0	1900227	263305.0	496330.0	26125.0	0.0	215624.0	452641.0	311379.0	92146568.0	92692463.0	5224755.0	4678860.0	22674915	10356265.0	74696408.0	87015058.0	86400482	285980.0	316416.0	47517.0	10678116.0	0.0	2059.0	530.0	6745.0
5	2189438.0	138474257	1353772.0	362620.0	777993.0	5898104.0	20055667.0	94960050.0	10810637.0	4580438.0	1610037.0	659415.0	370299.0	206143.0	53411.0	9932321.0	44867979.0	4597544.0	5881507	2292406.0	1610800.0	445289.0	3427159	1533012.0	10479051	982489.0	30096.0	94.0	30342062.0	8727741.0	38199837.0	2446039.0	126044.0	2567515.0	1212948.0	8309.0	1221138.0	424263.0	237.0	424500.0	2388424.0	177519.0	2564813.0	744857.0	8948.0	753805.0	249974.0	62080.0	176.0	171549.0	5181.0	32.0	135230485	129348978.0	133946522.0	139269793.0	558236.0	8266894.0	8265526.0	235340.0	131561135.0	3985.0	61617.0	562411.0	205103.0	308596.0	2266570	282114.0	546869.0	40490.0	0.0	251652.0	455083.0	320324.0	133910143.0	134626430.0	5917886.0	5201599.0	28275662	11078271.0	111552367.0	128749758.0	125372179	333498.0	329735.0	61575.0	14117852.0	0.0	1585.0	399.0	4500.0
6	2617352.0	181078697	1847965.0	381382.0	995156.0	7799836.0	26434724.0	124156183.0	14328542.0	5968214.0	2003883.0	811536.0	431039.0	220500.0	56334.0	12694521.0	58770479.0	5836680.0	6982575	2527814.0	1922549.0	558468.0	3865305	1973744.0	12819255	1148322.0	32139.0	13.0	39772438.0	11296451.0	49934231.0	3201873.0	135084.0	3331825.0	1476473.0	7159.0	1483549.0	483537.0	187.0	483724.0	3027747.0	172645.0	3199295.0	894087.0	6531.0	900614.0	292698.0	57277.0	57.0	208795.0	4791.0	8.0	177089982	170107407.0	175944087.0	182227394.0	699268.0	8128813.0	8127840.0	208024.0	174797849.0	5901.0	54806.0	744552.0	301723.0	345335.0	2681701	308573.0	605865.0	59968.0	0.0	287250.0	469131.0	339338.0	176348076.0	177236305.0	6578586.0	5690357.0	33660475	11669029.0	149266187.0	171257633.0	166160712	343838.0	343076.0	69103.0	16418671.0	0.0	642.0	33.0	3441.0
7	2989622.0	218078445	2306670.0	402859.0	1161324.0	9404319.0	31904396.0	149441881.0	17574274.0	7221458.0	2363076.0	930906.0	469938.0	230295.0	54670.0	15012348.0	70943234.0	6832022.0	7826092	2668773.0	2156799.0	666159.0	4178444	2334361.0	14658114	1248763.0	29522.0	0.0	47810818.0	13573952.0	60023155.0	3825611.0	142860.0	3963118.0	1661364.0	5618.0	1666881.0	510733.0	124.0	510857.0	3518399.0	166796.0	3684186.0	992131.0	5412.0	997541.0	333157.0	51277.0	78.0	240999.0	3968.0	21.0	213553093	205727001.0	212559023.0	219549441.0	835674.0	7770044.0	7769180.0	188832.0	212615071.0	7023.0	48645.0	902708.0	405565.0	351576.0	3037304	321625.0	646129.0	77646.0	0.0	322840.0	477556.0	349052.0	213347382.0	214368230.0	7037733.0	6016885.0	37880842	11901652.0	182504273.0	208483463.0	202830824	311493.0	332672.0	72135.0	17239948.0	0.0	161.0	28.0	2850.0
8	3236540.0	243739451	2685661.0	388494.0	1265442.0	10460913.0	35517594.0	167058394.0	20041712.0	8157902.0	2642467.0	992173.0	483095.0	218483.0	52020.0	16497770.0	79366718.0	7428007.0	8301832	2710775.0	2273165.0	743914.0	4320990	2573978.0	15729839	1291058.0	27275.0	0.0	53241672.0	15256680.0	66971696.0	4231684.0	141109.0	4367797.0	1737400.0	4575.0	1741934.0	500952.0	84.0	501036.0	3801614.0	155151.0	3955854.0	1026147.0	4186.0	1030325.0	348174.0	43635.0	16.0	255144.0	3875.0	3.0	238997105	230695273.0	238123280.0	245489481.0	935631.0	7189463.0	7188851.0	170954.0	239235649.0	7701.0	42912.0	1000989.0	492490.0	327055.0	3243525	325178.0	649482.0	92940.0	0.0	335933.0	470567.0	348642.0	239183841.0	240295958.0	7241271.0	6129154.0	40245821	11728642.0	206179291.0	234696470.0	229704637	258380.0	295163.0	71308.0	16459958.0	0.0	109.0	18.0	2137.0
9	3341603.0	255132549	2941969.0	365362.0	1299341.0	10905514.0	36951290.0	174832423.0	21429315.0	8689917.0	2787986.0	996827.0	464661.0	198779.0	43442.0	17057269.0	83242095.0	7605584.0	8393405	2668913.0	2263887.0	800189.0	4316571	2660416.0	15998989	1241921.0	22941.0	0.0	55532918.0	16104481.0	70037496.0	4401700.0	134179.0	4531058.0	1702794.0	3818.0	1706573.0	460340.0	84.0	460424.0	3864046.0	140506.0	4003801.0	997324.0	3178.0	1000502.0	356743.0	35856.0	10.0	263875.0	2954.0	30.0	250468934	242075529.0	249681113.0	257065012.0	1009506.0	6464612.0	6463943.0	159402.0	251609906.0	9155.0	35246.0	1047761.0	538967.0	295308.0	3296553	315393.0	629078.0	103985.0	0.0	330606.0	459352.0	340444.0	250913336.0	252069251.0	7161182.0	6005267.0	40616060	11167499.0	217458458.0	246907019.0	243294734	195590.0	250580.0	64301.0	14582146.0	0.0	43.0	18.0	2048.0
