depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	0.057308608122164935	0.03139313822078185	0.14265992671080563	0.036086962657414005	0.029683617678184785	0.028283893743874088	0.06694378445757065	0.03243683742582488	0.04767702802478079	0.07509506240241672	0.06904319385115701	0.07028773899652802	0.14673474489345895	0.09938576878031229	0.046811552669304916	0.03536229328126308	0.035311996959373745	0.42241030601712337	0.15377631942967449	0.04027802730388848	0.8603798010993938	0.5637065623949894	0.028878676054268766	0.2935897975294196	0.046617448203031965	0.10898822897723459	0.8531684698608965	0.052788930733980596	0.04199624304589114	0.05056672224296855	0.03547961816984722	0.0738151196525876	0.03686592109820561	0.028805626340395806	0.08290187606312313	0.02904323464113538	0.037229602068028875	0.15042804728903383	0.0372847017176239	0.029935730021966353	0.0786822280118334	0.03273196853589857	0.031861461655420496	0.11736447460948303	0.03284667612440519	0.03205820672909675	0.04168824684205793	0.41481882098431583	0.03476544200187324	0.0950033334502965	0.625533731853117	0.05764551282212612	0.03475094081648357	0.034767971678365865	0.036332844468453	0.8383406093438566	0.6002714031211077	0.6002825358065437	0.9620580367798073	0.006669171399169998	0.036428603677689415	0.7740145262603425	0.008992635287054856	0.02914683404696898	0.2479181314344607	0.5151646133236595	0.3612107627234738	0.6461200070519947	0.17123522876477124	0.9999948580883813	0.6183212514519917	0.35472772270092057	0.4758296087101291	0.0335869494136919	0.03398969427565514	0.4455092397508182	0.47887302173284596	0.25214706792582176	0.49954178986503983	0.0042242383837093715	0.005550923846346008	0.04827645712380843	0.08060375169324271	0.27086739761123596	0.5942567414319749	0.0689558204381246	1.0	0.9981601788246198	0.9993747496025421	0.9953795754303244
1	0.007465356408842183	0.005611563313478384	0.05192848486197038	0.00980822559386939	0.006400750030762047	0.005975706570633019	0.007341336700977137	0.006227415572845548	0.009465219007701059	0.017311827756630503	0.019767942649066138	0.02861251399977669	0.05578745172324937	0.05726154941936242	0.012115342538240865	0.007666793907317747	0.008865333672900735	0.013598504103967696	0.030722672576942334	0.012501100414976676	0.006898146857722119	0.015256116688503166	0.0077912151919233815	0.01202337601009104	0.020486951882878066	0.08439468562132654	0.08732612055641421	0.0071468885277507915	0.008506446179122449	0.0074665999141244315	0.006644346655791445	0.023175853880201044	0.007237724185462791	0.01242360862870655	0.049900050905749865	0.012586497383580038	0.022996517616303298	0.13860578883000407	0.023052790741975426	0.00876175910666269	0.03526406667623757	0.010279342791743815	0.014258586122773751	0.0811769632515032	0.01502966588645179	0.011476890589621059	0.02818034927320037	0.15792320173066524	0.010229758700407949	0.0422120074388575	0.037147736976942784	0.007401868876298745	0.0070129352016150516	0.007069164766009329	0.007457205033957914	0.00693499482620803	0.03617943512824125	0.036180224974584084	0.006995726507075108	0.004781180857123802	0.014770096037873364	0.037706721847235225	0.006019291399663539	0.0033229676271693495	0.016745245943491055	0.017451200551074617	0.03268861228479182	0.01836704255634043	0.006768609231390769	0.0	0.01782429060953467	0.038174681850547905	0.032936948789273446	0.006287592420735296	0.006344583307419071	0.026622958418448424	0.02758987770785481	0.019178460175338054	0.031050760962151033	0.004269701454380046	0.004698851109357076	0.006632429909326654	0.02034986245326938	0.10636545020360427	0.011156976480457242	0.022882093139437388	0.0	0.00094505118390155	0.0002811012608344955	0.0011817811510369872
2	0.014939486671079435	0.012579081022045219	0.054313693063737616	0.01861044350547289	0.015028117620415282	0.014369413025689092	0.014600454132202305	0.013357069207643625	0.016212718720834525	0.02356681845213225	0.032093413235814716	0.04721016222783081	0.06837763540889498	0.08333608691022973	0.020755529512724136	0.01559046657391648	0.017233652891788066	0.016271504203332197	0.03410361641816437	0.02225517104263252	0.0043744146269397	0.015703433908209483	0.01629485298713003	0.016591692848922927	0.02995177966710004	0.08671501212897947	0.008500772797527048	0.01471125689672943	0.016088010887500538	0.01503331368807455	0.01447887651667138	0.028807447795475023	0.014992331115065812	0.02314644657242749	0.06462547025738444	0.02332790259404794	0.03887242317801212	0.11985324092947411	0.038911840810235895	0.01767781577243531	0.04445801629720632	0.01921088660464547	0.025932563491676115	0.0959601147254727	0.026739352397376497	0.019909505024029807	0.04357541379663256	0.0981611681990265	0.019201507089049136	0.0550721077932559	0.0627668659265585	0.014843579164597841	0.014753955019867164	0.01482922626054723	0.015184568400636358	0.004609362679215156	0.03376848935269315	0.033769740233561864	0.004874694999615614	0.013164778981783207	0.015989112697767715	0.027668140459850235	0.012401232844518002	0.00330345271163775	0.019596797396807492	0.016341960109019234	0.030222905484192052	0.015144426304552093	0.006843753156246844	0.0	0.015301648063834225	0.034781245387042685	0.029060238372873148	0.0141695840479723	0.014215379947173708	0.027227254188089172	0.02767948465533711	0.023787008911787068	0.030694385660169122	0.012511419126885246	0.013076875898911154	0.013055755736363132	0.03821474276386156	0.11201197600879634	0.020190274908973817	0.050355275334061526	0.0	0.0004343001240269413	0.00011563903071528482	0.0005332886338317125
3	0.02689677849552679	0.023752728582037492	0.06045443977024009	0.03187269867009976	0.02844529381637626	0.027595932599851304	0.02629950758584228	0.024916402370102876	0.026992615795214215	0.03426182426645824	0.0483762380301909	0.06674887744560236	0.08172584159563737	0.10396221358210983	0.033836516881774206	0.028081184603184723	0.029561499953850698	0.022106403878743474	0.04126616264715901	0.035641354682201504	0.004047289923201619	0.018973671702370232	0.029121458867203593	0.024587347981955054	0.042112693065738026	0.08315142527493952	0.0	0.026936761769000762	0.027907076075295065	0.02716204425346882	0.02656558593982921	0.03742486060149363	0.026952156260673196	0.037179228237523815	0.07675593796948138	0.03735140989801705	0.05600183598907856	0.09050142682429678	0.05601862875829444	0.03044570623333278	0.05370688092935027	0.031774405345296935	0.040068941318836565	0.09547814132092318	0.040706843363245614	0.03208825278876728	0.058843323274645594	0.12439156300703083	0.0330170434001937	0.0697042001473736	0.05636208368915457	0.026780550467523364	0.027073924684657698	0.027149435043769373	0.027449451169022834	0.004587209017904269	0.03336312850419054	0.03336470025886544	0.003806817587828026	0.026257574435706445	0.025360706384680378	0.02312784775710331	0.022491848425716002	0.004162310179724325	0.02696075715206865	0.018127963032498765	0.03085221404575787	0.015028894439211538	0.008395111604888395	0.0	0.015873572298790967	0.03419995270713929	0.02885855979629741	0.02664553767245303	0.026677559845362266	0.030419852184890617	0.030206267540357455	0.031738326230226904	0.03267820795646052	0.02554065198825055	0.02618362885502131	0.02364042563825195	0.06720104279279604	0.11687314770022098	0.03568213574033883	0.08859723880154205	0.0	0.0002008307276306032	5.8639650327254354e-05	0.0002631116234668322
4	0.040864939954253686	0.03731466903823274	0.06244667035381751	0.04571194115749288	0.04382593340413582	0.043045728984476915	0.04001355112533261	0.03865716937224796	0.040112458490692414	0.046266526180663646	0.0641722387107269	0.08408116307420044	0.09081825986844766	0.11862042126055079	0.048113207030698976	0.0425877818204348	0.04379839551426176	0.02878381711610246	0.04913479582704802	0.04942644961493877	0.004496276321638308	0.02291999696827855	0.04354316471929664	0.03378044349942986	0.05415666235275979	0.08202961452537177	0.00463678516228748	0.04123543504572407	0.041687049563418566	0.041340042838735956	0.04120596739951963	0.049230115086204736	0.04149197646742429	0.051239713674401076	0.0840565674625346	0.051380804576190556	0.07026986140942736	0.09947003668976763	0.07028407467377845	0.04463146937954325	0.06288239479656735	0.045673510625564316	0.05442376532323496	0.09757986141289318	0.054921307294450765	0.04577728452163152	0.07129056168415307	0.052731206057328284	0.04673164671192494	0.07796764798764869	0.05294619982920581	0.04073592052005909	0.041486097886695696	0.04155628769216326	0.041759703190659886	0.005442755395199706	0.033073374954425284	0.033074775174242274	0.0030628979504213954	0.041541656772412595	0.030385118966996253	0.02053031008048991	0.03533091149480097	0.006936647140350669	0.03810653699957273	0.02108169219166284	0.03141427492400014	0.015554964065038972	0.01241894758105242	0.0	0.017968859138583808	0.03440928903337103	0.029519165563925195	0.041220678751235126	0.041238032270592556	0.03423562401381601	0.033226626250679944	0.04062452232482243	0.035037407483480304	0.04087738221753406	0.04149632925691242	0.036481087849378216	0.09704961902938505	0.11154780770276808	0.05117719103327415	0.12478914219034896	0.0	8.968282859053291e-05	5.054081750233636e-05	0.00023501930669854524
5	0.053725365706120576	0.050463036974277606	0.06530820363406241	0.05894268872040433	0.05763007994036344	0.056732940177377095	0.052697644885853934	0.051891138076606474	0.05271329043525448	0.05791444218948898	0.07648846472806632	0.09441727584828453	0.09346941275211085	0.11285259552158254	0.06079300074081642	0.05584293998949554	0.05667641416586696	0.03483734838969819	0.05591219014268467	0.06126623877407726	0.005319074696457348	0.02652271796982525	0.05664668020270762	0.042105061764707435	0.06409209815999908	0.0793417431852394	0.00463678516228748	0.05427613092589699	0.05450662111993587	0.05432202669442974	0.05454240456925789	0.05896560993351057	0.05469587521143035	0.06364771840002943	0.09077364323760569	0.06376336985885729	0.0799983403039904	0.1059926620464737	0.08001099311045497	0.057593227603687826	0.06904307455026568	0.05824490110420692	0.06585212888324457	0.08536460102873668	0.06607669288907209	0.05730675571567601	0.07776151295895993	0.04218496484586263	0.05964542635725833	0.07900277202708866	0.04526046114432109	0.053599283925122004	0.05477688245462525	0.05483454274874226	0.054933141662134755	0.0066034829970451165	0.032277467803174434	0.03227830599538207	0.0024778422216054268	0.055671105422044086	0.04825758015518276	0.017277989753396627	0.04791747222336225	0.010848281188607232	0.05033814331267575	0.02406377665513277	0.032404275605210434	0.016584234049737977	0.017598222401777597	0.0	0.01960999899271747	0.03362457348277917	0.030058872614949786	0.05469034229559639	0.054692862468229415	0.03704854521934822	0.035257304347599876	0.04831304802644992	0.0365541729041858	0.055140984502851646	0.055679480104882176	0.049061421348135396	0.11850251845112736	0.09568398115523327	0.059878904350792767	0.14464182759181832	0.0	0.00012026320292959987	3.2907915655679454e-05	0.00016525389954356753
6	0.06338237794650656	0.06165176498232285	0.06629196766193969	0.06780617529432362	0.06733909401376535	0.0666928646824987	0.06221784990647588	0.06272621542575806	0.06324356620021042	0.0670357314806228	0.08436085167419152	0.09750418135555565	0.09010491755542366	0.097221457339751	0.0695546037124869	0.06585468085895443	0.06641402975896966	0.03932861788493306	0.06065256542063111	0.06975555162494257	0.006230622547767036	0.0292364418968408	0.0662697456661303	0.04834223651505668	0.07051545877981986	0.07170959483775292	0.0	0.06390048643337144	0.0646327049933564	0.06405818034953815	0.06456592997033284	0.06745056702732094	0.06467644214754487	0.0728865430352088	0.08649011062688569	0.07294418480336796	0.08557202038408462	0.05951895637994293	0.08555933898466521	0.06752608824918782	0.07262902478000655	0.06781439305459014	0.07393288766138265	0.07317304425463998	0.07392329618694861	0.06687525204653572	0.08330826414754948	0.030016224986479177	0.06851325359847724	0.08298536790764588	0.061058923996584115	0.06327230550524085	0.06477513826358411	0.06482488682271084	0.0648295101457532	0.00790708585253574	0.030623948325964365	0.03062517805365282	0.0020021356875938212	0.06639562985332224	0.06924530614087705	0.015726948639858594	0.05825580511530726	0.018377216074576753	0.05986308448595937	0.026820031373595395	0.03363868855289723	0.018109055809042384	0.025169174830825168	0.0	0.021261142084420714	0.03372687626367773	0.030067998751255407	0.06485108546546853	0.06483868214810794	0.03866333872594677	0.03630029734082525	0.053489045805927976	0.03679877407890538	0.0660327231885966	0.06645084917549693	0.059496717975008905	0.1226148849890524	0.0728788558041331	0.0619699988947163	0.14214728959122402	0.0	1.9406776022869415e-05	3.270288191327647e-05	0.0001351731205943928
7	0.06951246384344142	0.06953416320610326	0.06453243111907542	0.07271116136181584	0.0728638040868041	0.07253065477764184	0.06833150310409661	0.07014608916134403	0.07072439356852774	0.07301775773847158	0.08749391257826292	0.09508682624347932	0.08287982300482738	0.0841162670308731	0.07432984425492917	0.07208548458005391	0.07227147215745582	0.04212221548507546	0.06323714533087932	0.07428904887488048	0.007239678855414715	0.030983774280816005	0.0723090155362041	0.052155435688274326	0.0740188268693396	0.06868294304333514	0.020865533230293665	0.06986364697792934	0.07101839276560294	0.07011373128872042	0.07105838705471282	0.07091055510630684	0.07104567879699182	0.07780177250483872	0.07981028296147304	0.07781026312147163	0.08606079688834792	0.05218100285364859	0.08604430580690224	0.07330443523789885	0.07329114291474759	0.07330425558300768	0.07769436138107347	0.06567480227238609	0.07755633860257544	0.07228729854469093	0.08165679922838597	0.020281233098972416	0.07338493090239746	0.07616056703743991	0.02305721605465414	0.06943145373090082	0.07114552628697686	0.07117970437922319	0.07110387870102247	0.009376722204282956	0.02854114051992426	0.02854161301004489	0.0017649603206070434	0.07330902022926411	0.08709841785827158	0.013958761770425234	0.06693741346687739	0.0291190705588931	0.06365680741982102	0.028920516067014925	0.033877486448780844	0.019189609551246087	0.03411938188061812	0.0	0.02213794760356352	0.03297956331939704	0.030041523920190584	0.07135961992599253	0.07133364168947819	0.03887473107450863	0.036137613905818065	0.05608992580606843	0.035957363832755954	0.07314335488282103	0.07341434676105457	0.06718847242169829	0.11442829935811526	0.04969936355294481	0.053880983306382725	0.12159157937983747	0.0	5.880841219051338e-06	2.7987105838007763e-05	0.0001119884977193608
8	0.07287882729076808	0.07454472974872642	0.0612632118452958	0.07467685845597662	0.07519084842323388	0.07545401519427579	0.07175329305486665	0.0747930053524323	0.07557420124512965	0.07646166192686463	0.08584498672089695	0.0874832183690789	0.07083196436061688	0.06855488613041674	0.07591919097226413	0.07539204574578619	0.07508045286021292	0.04343633921935851	0.06367317293965567	0.0757500754887571	0.00837201575792319	0.03190304489444527	0.07516746171172328	0.05396702538995969	0.07462839451166843	0.06074397466177885	0.0	0.07309582365533623	0.07462606240477472	0.07343057173139554	0.07434422177042925	0.07076696866198026	0.07421425939600339	0.07940317096495796	0.06841236140599198	0.07935428151929796	0.08301100620658808	0.026090501426824297	0.08298329999682509	0.07626793106865669	0.07051754260031992	0.07593615993500373	0.07835034456845369	0.06047581046593396	0.07814486798735149	0.07474990176346896	0.07700788671415856	0.022444564629529474	0.07476313116741298	0.0725639496122671	0.014517506404782237	0.07283396938473502	0.07467912048805618	0.07469130293411921	0.07454401583937476	0.01069853970493253	0.026381322791473476	0.02638101671153874	0.0015987123440405569	0.07720836824617085	0.10166856936462788	0.012588979579175175	0.07382850048393215	0.043512226094580546	0.06356220035109278	0.030483703485818827	0.03395034850269727	0.0201949777101133	0.04451509948490052	0.0	0.023014840107380842	0.030908745106338346	0.02893202067566841	0.07498455896310359	0.07494116755274649	0.0382887859802087	0.0354543065980804	0.05673082046473167	0.034544273249318594	0.07727126551223341	0.07735783647382205	0.07244216804640409	0.09593902454824069	0.030558835315417525	0.04204550318839209	0.0920544397757857	0.0	4.1165888533359365e-06	1.045672086255235e-05	9.269618379415169e-05
9	0.0739951017324371	0.07726163612924646	0.055626698416643396	0.07475028304445311	0.07587449118891344	0.0761517773159622	0.07298857026665832	0.07699054912541957	0.07708748483158247	0.07624663291543478	0.08022954689905762	0.07600044814528444	0.05798294372337725	0.05343040609752068	0.0752729024880738	0.07630842987418864	0.0756446043953449	0.04363140367235278	0.06227742661075152	0.07518166455828638	0.009293468623826606	0.03186207896456764	0.07641171070119972	0.05428491648539773	0.07345152050705607	0.05177588074928009	0.005409582689335394	0.0740931437746697	0.0759226422304746	0.07448697628249931	0.07539737552386344	0.07077587324767493	0.0752249273456881	0.07836937132312502	0.0625519921530649	0.07830082312578032	0.07839879834832453	0.013452914798206279	0.07836718576372353	0.07670124746320764	0.06684686635333731	0.07613592215453877	0.07693854865907017	0.049477335398181145	0.07662215630612194	0.07502477626248613	0.07138515263257464	0.01811790156841536	0.07539993870976418	0.06021263903996631	0.014517506404782237	0.07398571815654302	0.07589091583900878	0.07588343905396645	0.07567981792734908	0.011800724009674171	0.023966354949123064	0.023965183303383677	0.0014835589804782611	0.07867222715703853	0.11081441922563418	0.010466182133587826	0.07833719479101658	0.060187822008680315	0.060334272836935585	0.03166548823372224	0.034211104825788576	0.021094068790602032	0.05811614988385012	0.0	0.023167933134532758	0.0298348615796806	0.027720955280576734	0.07626701606702369	0.07621482033097132	0.03697650893012662	0.03404674122562692	0.05593921593413186	0.03257990756727819	0.07892729753586594	0.07885314150054568	0.07531173269196162	0.07366991375798397	0.016713791023498112	0.028700959424588026	0.06236423231493334	0.0	2.0288902205727115e-05	2.0503374240298726e-06	7.564617828568836e-05
