depth	G4	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
0	0.07225391896121353	0.058231257926474114	0.031497883038266054	0.15207743544767485	0.04004406593094903	0.03045679037418425	0.028754865860021593	0.06778183823144299	0.033388922623364604	0.049955879221966405	0.07800444706713013	0.07837393282471805	0.07164455981729696	0.11550444895269255	0.08210064874271679	0.04852009426411215	0.03643889446620723	0.037875364069517865	0.42820344052998993	0.17426361848903416	0.0453962751257235	0.8604624383905705	0.5713347177957382	0.029351866409679295	0.29830811391629525	0.04700289656123433	0.048487153509094334	0.7959814528593508	0.053369506170755004	0.04651947626014926	0.05205989142328057	0.0359875262406509	0.09313918368323718	0.03804556260633027	0.02795770477207324	0.11967817633255112	0.028359590568012228	0.03345875685195373	0.17244190786791683	0.03352640727688351	0.029815755261984447	0.15013724830293004	0.03671151443197696	0.030424616268714583	0.28120382734290433	0.03331404037211443	0.04786032150222787	0.08306170741313915	0.5116279069767442	0.04355159319751426	0.1503035194217341	0.5994876174210076	0.058510016462415736	0.03530609745698989	0.03538408755721651	0.03726057318576604	0.8387013862124838	0.6025832316700032	0.6025914079276401	0.9623233590037823	0.007452684929446284	0.03721548215656302	0.7760284467022737	0.009622510841313138	0.029745358518170097	0.24910492683241167	0.5159760396725496	0.3629525900089655	0.6466045831081781	0.17158266841733158	0.9999948580883813	0.6186293511691349	0.35774558081923385	0.4752862873476963	0.03450590084377957	0.034903353242264984	0.446325521179556	0.4797761512288141	0.2550605915285973	0.5016857824903157	0.0045962756664800685	0.006320918352488741	0.04911094336414023	0.08707838076332318	0.27521518516116905	0.5962347520363095	0.07130344379931934	1.0	0.9983642440149209	0.9993409190350456	0.9955760524168785
1	0.02531274656641214	0.009065858612764861	0.0053604563179917054	0.056143377242862245	0.014037998866285232	0.008749067538778526	0.007840107251263854	0.00908123507860405	0.006828292772823806	0.010245009555975359	0.016677318739301044	0.017102114156692567	0.017279125537459954	0.027931665504083037	0.027218189761833957	0.012943074604778207	0.008895075945334235	0.01123673255234022	0.01667071430009588	0.03856686351960002	0.019196954136326147	0.006691696884123894	0.018708311150868687	0.009304755582031204	0.014862366716344605	0.020513851860126348	0.043731442981012315	0.027820710973724884	0.0088190020833381	0.011890625555425569	0.009527873841618576	0.008274755705562752	0.03724064698493511	0.009305114568310518	0.010036923214725968	0.08987968860580325	0.010386036761963813	0.014417517178151491	0.1141459437423563	0.014466060259707274	0.008665445372903856	0.0858843317274615	0.013083728168465628	0.010720163263652195	0.16443984418826987	0.012488930367642882	0.026834417573564726	0.08095279446472378	0.18658734451054623	0.017407290217899073	0.0890557563423278	0.07685738684884715	0.00895744022996784	0.008473314261967966	0.00855719783729772	0.00907822393002211	0.006922649050751963	0.03806709836046735	0.03806823615742141	0.006984790467098772	0.006331488281307428	0.012783550369897383	0.039102354723710916	0.007478265382536445	0.004156274638838263	0.018055379407181025	0.01838983260755867	0.03339228006576549	0.019115341798021542	0.007875568124431876	0.0	0.018559746032585502	0.04001960606185371	0.033591048796366534	0.007907090072440906	0.007958984392527346	0.027528655939963783	0.0285183824477337	0.021544258510270847	0.03288455339754437	0.005635777942105193	0.006248130489795394	0.008021556561335486	0.02455399878791892	0.11284864521167241	0.012303788184197766	0.02810428141524158	0.0	0.0009327014173415422	0.0003412786642297723	0.0011373580597618348
2	0.030543073071923818	0.017646219753961554	0.011253755133855051	0.058075642911571926	0.02556971123248097	0.019932842312466285	0.01856721006985986	0.017577037197631123	0.013318616404165548	0.01567139099404957	0.020451348790329227	0.020819618435062328	0.023762941814660675	0.032219422862929274	0.033944260260745374	0.02185458230162279	0.017560052315936214	0.01982896905986783	0.018931372508841984	0.03826235605494824	0.030124195567198205	0.004277028960038819	0.018090651690460917	0.019196802202536157	0.01923007917176029	0.031121008415020777	0.05965412433242672	0.008500772797527048	0.018108350944454232	0.019270516729044625	0.01837197233969157	0.01757637898633379	0.04487855536453982	0.018532802170284895	0.01872824247874078	0.10182391576960803	0.019088884141436314	0.024857521251950787	0.14512841418671016	0.02491606343461282	0.017378332057458607	0.0795408634365657	0.020929354480150198	0.02001600587925968	0.13189478757614784	0.021303671330963073	0.035851052292819506	0.09666419593041828	0.1141157382368848	0.02598725920092274	0.09638934699463139	0.0533731853116994	0.017505201487960143	0.017415687434687778	0.017488942609882565	0.01791238783988219	0.004695545180257508	0.035416246947990615	0.03541796154676429	0.004807532475416684	0.01591826992004037	0.012577156014782995	0.02853307397492909	0.014834052406750352	0.004670905091723121	0.021367652919705483	0.01736307274185177	0.031071174498879996	0.01595456435002522	0.00733016866983133	0.0	0.016338244430066845	0.03596194070445074	0.02954274894586349	0.01692486176007016	0.01695850593615019	0.028301871414097048	0.02881058302438332	0.026193355897167835	0.03238918826040365	0.015239678681360773	0.015848796786814237	0.01539888538864861	0.03735426596398593	0.11865541404512649	0.023468431372423746	0.05924081051494396	0.0	0.0003525564310821277	0.00015541557674146435	0.00045937707149105387
3	0.03858579822397101	0.030559022135484747	0.020753151477547815	0.06465801801625125	0.04104909555019049	0.03581075188587136	0.03405177544177577	0.03042286640791156	0.02367711947358022	0.02451529527601473	0.027122694820054027	0.028760788370094208	0.032800157308140655	0.040567684899906746	0.04219214092439412	0.03496935571704092	0.030492254385629112	0.032730744092606685	0.024225178132991514	0.04221918588682323	0.04341079623845231	0.004216616556979544	0.020359234080916666	0.03273762320417676	0.027055702850499047	0.04472298191061477	0.06895141057314622	0.05255023183925812	0.03194560897634925	0.03057209598062289	0.03162406123740794	0.03145620952685608	0.05357610944181048	0.032225705933586944	0.031300717817866974	0.10539973429681777	0.031621086851798055	0.038235147557100196	0.12148389726865064	0.03827566911134394	0.03024098588245312	0.07602394922087366	0.03285211374832327	0.03261340644342548	0.09532801845721103	0.03333497799910569	0.045090215641509196	0.10308862706665715	0.05813953488372093	0.03685780964102714	0.09312607459910874	0.055081127241673786	0.030377361053474647	0.030763504665721753	0.03082322022786871	0.031123659963559737	0.004784239134551095	0.034634374841035945	0.034635975160050424	0.003709782642956032	0.030056497039598676	0.017982108189341022	0.023674665781052602	0.02660807827130861	0.0062097668329726425	0.029782756722745468	0.019279128817349223	0.03151308784643474	0.015578139275365478	0.008813655186344813	0.0	0.017154073692372436	0.03485738112716228	0.028899582230780107	0.030387746813113063	0.030404580239399383	0.031389483411349076	0.03118003676282093	0.03394570859313207	0.034092381280200014	0.02949773606682671	0.030020567637439634	0.02687945971467478	0.06216414053806611	0.12154282080910833	0.039298905130241396	0.0991533527849508	0.0	0.00023758598524967406	7.391466413627691e-05	0.00029014624758571075
4	0.04765387310791594	0.044864141623918885	0.032847875395752166	0.06965792278894933	0.05651653352667311	0.05252771016195429	0.050759676874020825	0.04463913179171632	0.036118167812664095	0.03548533415220615	0.03521100778831582	0.03845740874210586	0.044290167974455716	0.05108986919104594	0.051853524394855584	0.04902941891311071	0.044909005435422956	0.04691900754246644	0.03031974997444616	0.046932256547414515	0.05713107339739889	0.004837985681851177	0.023242297331495503	0.047769095516301624	0.035843733805932566	0.058133823988918344	0.07988507032890468	0.04791344667697063	0.04709580557623686	0.04336426542674821	0.04622587064275259	0.04648701253630089	0.061980368727762886	0.047023294671066446	0.04571516547720212	0.0948461032269279	0.045927406168474516	0.05200764651333802	0.07664084794129637	0.05201963679080547	0.044916785100995255	0.070902732178706	0.04639588877567081	0.046659256196292125	0.07390785616649416	0.04697283788960372	0.05442045610857519	0.10307622169637236	0.05949161709031909	0.050371543003268036	0.09416119863854872	0.10162254483347566	0.044659393573364244	0.0455594256187683	0.04560069573451981	0.045756193146865014	0.0057154463455837135	0.03380140922613104	0.033804283541355964	0.0030072093042304245	0.04573610828857807	0.03745412562966403	0.020875796885387793	0.04088292633281023	0.009305798122826073	0.04116700384543873	0.02238663188940221	0.0328001511139036	0.016281809027853467	0.011536612463387537	0.0	0.018916035259411785	0.03457656590705127	0.029719579131508075	0.04531264583302869	0.045317473820539626	0.03495991234442139	0.033847374658363634	0.042343998922087046	0.03594311811065389	0.045367812589851515	0.04574504708160685	0.040189155641943045	0.0910849421238482	0.11226901795514968	0.05545010282971795	0.13296710996171582	0.0	4.587056150860044e-05	3.772620860214966e-05	0.0002074346824019743
5	0.05599066002144629	0.05738559911664251	0.045852803721246685	0.07062207564970005	0.06847656763592247	0.06621836565040695	0.0646262588975872	0.057076452897712106	0.04842172345367032	0.04642266610909898	0.04403387660098215	0.047672378566643935	0.05364672509068654	0.05880875685465342	0.06481920014098314	0.060881016519942856	0.05763163141945566	0.0594491708528804	0.03557790791577525	0.0514203192400107	0.06738993464954618	0.00563317007659073	0.025859522836128024	0.06090746169172981	0.0435219060109537	0.06915042651329716	0.08717524218008418	0.02241112828438949	0.05995138012022072	0.05498872047310148	0.058795159977889005	0.05993698185348359	0.06809503641697282	0.06020871538419592	0.0580437271734745	0.09488335133658633	0.05820378066456571	0.06334738052918494	0.061557276803913576	0.06334650919135155	0.057599834563631165	0.06791339432037574	0.05818291679019673	0.05844761389914454	0.0565015051792388	0.05842535572117927	0.06234322646794954	0.09480649173027003	0.013791238507301243	0.060875879304053686	0.07821327064107512	0.04355251921434671	0.05718639723261715	0.0585426605667628	0.05857017769080358	0.05858533296735236	0.006827094863630005	0.032417127141750574	0.03241919173618631	0.002421055489433225	0.05955218875613393	0.04743845255832253	0.017554135896748105	0.053481817715026816	0.013965839240954283	0.0518050659314815	0.025190042193765066	0.03391928231875003	0.01726954719998715	0.01591920008079992	0.0	0.020335451178198717	0.03429323746833437	0.030354252214782263	0.05843311284837115	0.058421867383142395	0.03764363568614002	0.035793345673222905	0.04927918011985964	0.03697622572818039	0.05940742455700667	0.05960859800683234	0.0527038458037929	0.11481553191213707	0.09269534371546437	0.06125635617990952	0.14746952681534672	0.0	2.3523364876205352e-05	2.8499690194015228e-05	0.00015141927968930575
6	0.061874047210924106	0.06641534151504505	0.05661600590826236	0.07023852647724416	0.07578605178731936	0.07499343373223588	0.07397788089076085	0.06598622896039383	0.0586418749557529	0.05600235933434512	0.051972205328769214	0.055252586231901636	0.06238803513062711	0.0642778429791825	0.06845025020835399	0.06901041374063907	0.06698689676849376	0.0683022750503805	0.03937124424607972	0.055221983178912075	0.0735403610968048	0.006634067708305834	0.02805566872747536	0.06964126572887396	0.04899905716098306	0.07548317668343951	0.08533112593364378	0.017001545595054096	0.06898455681687556	0.0638868342214948	0.0677956292765763	0.06922772020059496	0.07003234034216983	0.06923818593538654	0.06758565078213058	0.08410623160874586	0.06765601446244376	0.07157915509164361	0.04239706481858948	0.07156495063021875	0.06707151986434981	0.06429488733400958	0.06690842348385041	0.06743623204288618	0.045408215671246734	0.0671828368263364	0.067648938083052	0.0825298271621785	0.013791238507301243	0.06896911217806441	0.07607284466121618	0.034585824081981215	0.0662421477181278	0.06792870806022913	0.06794004768798952	0.0678384443755199	0.00819889028397914	0.030582208835512416	0.030583377275654428	0.001993978477447538	0.06961070025335248	0.06986448920622021	0.01567190188661342	0.06428678303000232	0.021507851132176938	0.061653846485357655	0.027857585317327963	0.03546423234211828	0.018463338232251558	0.021134834865165136	0.0	0.02133742764397312	0.03372798503659209	0.03081959480858381	0.06793413717403728	0.06791006183154409	0.039210820517066654	0.03681090414997197	0.05376066862944904	0.03697019705634707	0.0696930687633697	0.06971152915856764	0.06277954003474091	0.12253607092833607	0.06873912761549511	0.06157005230611375	0.13936669929493464	0.0	1.234976656000781e-05	1.5172496937821057e-05	0.00013035004211309052
7	0.06599710762412167	0.07188723051246335	0.06465572593799072	0.06707264296870831	0.07945092380148507	0.07966014295093449	0.07873269466834147	0.07138719517084928	0.06617880439101405	0.06309536358016438	0.0580417510602742	0.061776792670430423	0.06671591437833752	0.06706072538285336	0.07300650211291133	0.07372282162184962	0.07270840328082326	0.07371532427216135	0.04155228018959911	0.05680485449712897	0.0760621124236088	0.00770105334372896	0.029247538689692158	0.07516146366977373	0.05225565862417135	0.07780004340806855	0.08226612163496726	0.012364760432766615	0.07422183039769886	0.06966072717221863	0.07315567902640134	0.07491202819510005	0.07111758672370797	0.07477163312954274	0.07356599720082405	0.0713177139593499	0.07355347352079859	0.0760744298219579	0.04158173664900122	0.0760576404101978	0.07293525644366428	0.05965888364058282	0.07217007308256496	0.0731344355717313	0.03395147080900421	0.07268342453642274	0.0705746731434704	0.06923592223073369	0.010546241211465657	0.07292110392811976	0.05961612688164497	0.019214346712211786	0.07174658899080913	0.0736417438684356	0.07364397740194019	0.07344990054292656	0.00955738822027174	0.02823787025415203	0.028237277466865458	0.001723333897951217	0.07583952857495126	0.08497642589475178	0.013633651387999322	0.07295191983676423	0.032134225600873305	0.06555838897911791	0.029962001628571416	0.035354939261243654	0.020017186368846092	0.029016866983133018	0.0	0.022713786148873573	0.03244772191147424	0.030739808884248515	0.07376373905682247	0.07372647872368131	0.03927522767183076	0.03654670656764065	0.055959395833622645	0.03587576577584759	0.07608832742612759	0.07598033153525027	0.07001672337075363	0.11284338098644973	0.044818598827496864	0.052447947845942616	0.11456011509987586	0.0	3.116845846097209e-05	7.073664112903061e-06	0.00010466926458545471
8	0.06746188282058556	0.07453933230945325	0.0708418660125571	0.061557190783279446	0.07957849116452795	0.08115899276609768	0.08043457874937511	0.0740289978121111	0.0708091484953449	0.06752360027494436	0.06208513354316411	0.06571616661462003	0.06889547811500032	0.06942376808825415	0.07852834164913557	0.07558511579711177	0.07551387966542882	0.07605794161114968	0.04250781864392817	0.056875592621580526	0.07620121182969952	0.008757915672225712	0.029741984926850984	0.07781497674535007	0.0536727961169186	0.07768274534938327	0.07552886505351772	0.01313755795981453	0.07646418525175591	0.07265323362413843	0.07556544488865838	0.07725449505614847	0.0691107157227713	0.0769581867267283	0.0766203106644027	0.05487888156342732	0.0765252346759145	0.07864537041099513	0.027313493681206686	0.07862038448106169	0.07598726645619007	0.05406343625190928	0.07473140168080049	0.07608981342744078	0.026018662642320424	0.07551337240719351	0.07112395267182238	0.05955198005216458	0.01352082206598161	0.07408880576672723	0.04963332046738482	0.013663535439795047	0.0744502225650103	0.0764550971588519	0.07644304150031501	0.07618258738164274	0.01076225130846384	0.025789604841780892	0.025789492704560688	0.0015127703085707886	0.07900923454976784	0.10235870048954161	0.011651664145464542	0.07836940172220583	0.04665050617063641	0.06463058299707805	0.03132529606601248	0.035614697474007334	0.02112171842272425	0.03746853853146147	0.0	0.02277511034440886	0.031174037505648275	0.029968153398604785	0.07666661360346756	0.07662030217812499	0.038491991841992125	0.035564751145285914	0.0563656313422234	0.0341667697914108	0.07940024429047833	0.07918551006937442	0.07459458787085699	0.0951206538903916	0.026368025288075914	0.039002459096516826	0.08389850131158853	0.0	0.0	0.0	9.121541408497994e-05
9	0.06728833080872187	0.07486860416778748	0.07381698122747249	0.056348351653117676	0.07777675935024758	0.0801408927359415	0.07977546236721042	0.07434002763791685	0.07310405532295877	0.06986187260927329	0.06381304831358746	0.06677064121520798	0.07016103125241745	0.067335739643922	0.07580413623964197	0.07506638527964901	0.07598091709028457	0.07617967669101404	0.04244318123437556	0.05611997404941289	0.07444595578616639	0.009727542927289539	0.029793441046472212	0.0776028046292612	0.05367018067515307	0.07502913338325402	0.06779444336134131	0.00231839258114374	0.07633991764168979	0.07368369649189047	0.07570801409122505	0.0774359799921183	0.06545760944153221	0.07700554672325764	0.07716568076461972	0.04349337604449908	0.07701999215998002	0.07747206856688625	0.019975540154912354	0.07744408197606122	0.07665313830001012	0.04844719960900512	0.07504073849317212	0.07641803525529746	0.02080386842916176	0.07577773270624837	0.06968408915604844	0.0501192466218626	0.009194159004867496	0.07234704749395647	0.048229762447805184	0.0025619128949615714	0.07481736308476089	0.07684933835026077	0.07682901076741362	0.0765201328087765	0.011975494719610057	0.023200671560596475	0.023199737197600535	0.0013785573097628504	0.07964260344463482	0.10965990080171308	0.010255727143280312	0.08138010564977667	0.0628770578428132	0.0599303971075274	0.03218497408819617	0.03521383141367606	0.022003447216928766	0.04602201797798202	0.0	0.023505955579710233	0.029878990741672246	0.028714710202252348	0.07712963987080458	0.07707753823129612	0.03714499114301239	0.03414483732166902	0.055360541431904754	0.032097980185911354	0.08012962870249751	0.07982804860526031	0.0765849161507483	0.07354431509501592	0.014360760937461367	0.02556974819337226	0.055176787918226	0.0	0.0	0.0	8.43192580108372e-05
