# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /Users/pontus.hojer/analysis/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/GRCh38_GIABv3_no_alt_analysis_set_maskedGRC_decoys_MAP2K3_KMT2C_KCNJ18.fasta.gz -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	7c7816b0	7987aaba	137d06c2
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	8511075	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	8511075
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	8511075
SN	reads mapped:	8511075
SN	reads mapped and paired:	8509561	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	8472715	# proper-pair bit set
SN	reads paired:	8511075	# paired-end technology bit set
SN	reads duplicated:	929137	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	3518
SN	total length:	1285172325	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	1285172325	# ignores clipping
SN	bases mapped:	1285172325	# ignores clipping
SN	bases mapped (cigar):	1277091903	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	140299687
SN	mismatches:	6894251	# from NM fields
SN	error rate:	5.398399e-03	# mismatches / bases mapped (cigar)
SN	average length:	151
SN	average first fragment length:	0
SN	average last fragment length:	151
SN	maximum length:	151
SN	maximum first fragment length:	0
SN	maximum last fragment length:	151
SN	average quality:	35.5
SN	insert size average:	409.5
SN	insert size standard deviation:	165.9
SN	inward oriented pairs:	4214975
SN	outward oriented pairs:	23333
SN	pairs with other orientation:	415
SN	pairs on different chromosomes:	14869
SN	percentage of properly paired reads (%):	99.5
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	5705	0	0	0	0	0	0	0	0	222462	0	0	0	0	0	0	0	0	0	0	0	0	0	400043	0	0	0	0	0	0	0	0	0	0	0	7882865	0
LFQ	2	0	0	1068	0	0	0	0	0	0	0	0	192389	0	0	0	0	0	0	0	0	0	0	0	0	0	380535	0	0	0	0	0	0	0	0	0	0	0	7937083	0
LFQ	3	0	0	165	0	0	0	0	0	0	0	0	173846	0	0	0	0	0	0	0	0	0	0	0	0	0	332915	0	0	0	0	0	0	0	0	0	0	0	8004149	0
LFQ	4	0	0	7	0	0	0	0	0	0	0	0	173372	0	0	0	0	0	0	0	0	0	0	0	0	0	337095	0	0	0	0	0	0	0	0	0	0	0	8000601	0
LFQ	5	0	0	683	0	0	0	0	0	0	0	0	164319	0	0	0	0	0	0	0	0	0	0	0	0	0	319683	0	0	0	0	0	0	0	0	0	0	0	8026390	0
LFQ	6	0	0	356	0	0	0	0	0	0	0	0	157206	0	0	0	0	0	0	0	0	0	0	0	0	0	308272	0	0	0	0	0	0	0	0	0	0	0	8045241	0
LFQ	7	0	0	191	0	0	0	0	0	0	0	0	158964	0	0	0	0	0	0	0	0	0	0	0	0	0	310943	0	0	0	0	0	0	0	0	0	0	0	8040977	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	158016	0	0	0	0	0	0	0	0	0	0	0	0	0	310289	0	0	0	0	0	0	0	0	0	0	0	8042770	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	162477	0	0	0	0	0	0	0	0	0	0	0	0	0	318125	0	0	0	0	0	0	0	0	0	0	0	8030473	0
LFQ	10	0	0	2053	0	0	0	0	0	0	0	0	158570	0	0	0	0	0	0	0	0	0	0	0	0	0	313522	0	0	0	0	0	0	0	0	0	0	0	8036930	0
LFQ	11	0	0	1873	0	0	0	0	0	0	0	0	156601	0	0	0	0	0	0	0	0	0	0	0	0	0	310600	0	0	0	0	0	0	0	0	0	0	0	8042001	0
LFQ	12	0	0	1052	0	0	0	0	0	0	0	0	156918	0	0	0	0	0	0	0	0	0	0	0	0	0	310844	0	0	0	0	0	0	0	0	0	0	0	8042261	0
LFQ	13	0	0	27	0	0	0	0	0	0	0	0	156679	0	0	0	0	0	0	0	0	0	0	0	0	0	309669	0	0	0	0	0	0	0	0	0	0	0	8044700	0
LFQ	14	0	0	0	0	0	0	0	0	0	0	0	162364	0	0	0	0	0	0	0	0	0	0	0	0	0	320435	0	0	0	0	0	0	0	0	0	0	0	8028276	0
LFQ	15	0	0	0	0	0	0	0	0	0	0	0	163732	0	0	0	0	0	0	0	0	0	0	0	0	0	321583	0	0	0	0	0	0	0	0	0	0	0	8025760	0
LFQ	16	0	0	0	0	0	0	0	0	0	0	0	160378	0	0	0	0	0	0	0	0	0	0	0	0	0	317066	0	0	0	0	0	0	0	0	0	0	0	8033631	0
LFQ	17	0	0	0	0	0	0	0	0	0	0	0	162314	0	0	0	0	0	0	0	0	0	0	0	0	0	319186	0	0	0	0	0	0	0	0	0	0	0	8029575	0
LFQ	18	0	0	9	0	0	0	0	0	0	0	0	161012	0	0	0	0	0	0	0	0	0	0	0	0	0	316945	0	0	0	0	0	0	0	0	0	0	0	8033109	0
LFQ	19	0	0	32	0	0	0	0	0	0	0	0	162922	0	0	0	0	0	0	0	0	0	0	0	0	0	319230	0	0	0	0	0	0	0	0	0	0	0	8028891	0
LFQ	20	0	0	0	0	0	0	0	0	0	0	0	161908	0	0	0	0	0	0	0	0	0	0	0	0	0	316986	0	0	0	0	0	0	0	0	0	0	0	8032181	0
LFQ	21	0	0	0	0	0	0	0	0	0	0	0	165522	0	0	0	0	0	0	0	0	0	0	0	0	0	321879	0	0	0	0	0	0	0	0	0	0	0	8023674	0
LFQ	22	0	0	710	0	0	0	0	0	0	0	0	166790	0	0	0	0	0	0	0	0	0	0	0	0	0	323302	0	0	0	0	0	0	0	0	0	0	0	8020273	0
LFQ	23	0	0	60	0	0	0	0	0	0	0	0	172404	0	0	0	0	0	0	0	0	0	0	0	0	0	332224	0	0	0	0	0	0	0	0	0	0	0	8006387	0
LFQ	24	0	0	0	0	0	0	0	0	0	0	0	171319	0	0	0	0	0	0	0	0	0	0	0	0	0	331111	0	0	0	0	0	0	0	0	0	0	0	8008645	0
LFQ	25	0	0	268	0	0	0	0	0	0	0	0	175143	0	0	0	0	0	0	0	0	0	0	0	0	0	336182	0	0	0	0	0	0	0	0	0	0	0	7999482	0
LFQ	26	0	0	1331	0	0	0	0	0	0	0	0	178475	0	0	0	0	0	0	0	0	0	0	0	0	0	339928	0	0	0	0	0	0	0	0	0	0	0	7991341	0
LFQ	27	0	0	143	0	0	0	0	0	0	0	0	178901	0	0	0	0	0	0	0	0	0	0	0	0	0	337963	0	0	0	0	0	0	0	0	0	0	0	7994068	0
LFQ	28	0	0	0	0	0	0	0	0	0	0	0	177461	0	0	0	0	0	0	0	0	0	0	0	0	0	338341	0	0	0	0	0	0	0	0	0	0	0	7995273	0
LFQ	29	0	0	1	0	0	0	0	0	0	0	0	181479	0	0	0	0	0	0	0	0	0	0	0	0	0	343713	0	0	0	0	0	0	0	0	0	0	0	7985882	0
LFQ	30	0	0	1385	0	0	0	0	0	0	0	0	182819	0	0	0	0	0	0	0	0	0	0	0	0	0	344413	0	0	0	0	0	0	0	0	0	0	0	7982458	0
LFQ	31	0	0	0	0	0	0	0	0	0	0	0	181724	0	0	0	0	0	0	0	0	0	0	0	0	0	343311	0	0	0	0	0	0	0	0	0	0	0	7986040	0
LFQ	32	0	0	0	0	0	0	0	0	0	0	0	185246	0	0	0	0	0	0	0	0	0	0	0	0	0	347827	0	0	0	0	0	0	0	0	0	0	0	7978002	0
LFQ	33	0	0	0	0	0	0	0	0	0	0	0	190082	0	0	0	0	0	0	0	0	0	0	0	0	0	352714	0	0	0	0	0	0	0	0	0	0	0	7968279	0
LFQ	34	0	0	0	0	0	0	0	0	0	0	0	193766	0	0	0	0	0	0	0	0	0	0	0	0	0	357103	0	0	0	0	0	0	0	0	0	0	0	7960206	0
LFQ	35	0	0	0	0	0	0	0	0	0	0	0	194864	0	0	0	0	0	0	0	0	0	0	0	0	0	359241	0	0	0	0	0	0	0	0	0	0	0	7956970	0
LFQ	36	0	0	0	0	0	0	0	0	0	0	0	197356	0	0	0	0	0	0	0	0	0	0	0	0	0	360217	0	0	0	0	0	0	0	0	0	0	0	7953502	0
LFQ	37	0	0	19	0	0	0	0	0	0	0	0	195354	0	0	0	0	0	0	0	0	0	0	0	0	0	357173	0	0	0	0	0	0	0	0	0	0	0	7958529	0
LFQ	38	0	0	136	0	0	0	0	0	0	0	0	198854	0	0	0	0	0	0	0	0	0	0	0	0	0	363361	0	0	0	0	0	0	0	0	0	0	0	7948724	0
LFQ	39	0	0	1	0	0	0	0	0	0	0	0	199874	0	0	0	0	0	0	0	0	0	0	0	0	0	364213	0	0	0	0	0	0	0	0	0	0	0	7946987	0
LFQ	40	0	0	0	0	0	0	0	0	0	0	0	198366	0	0	0	0	0	0	0	0	0	0	0	0	0	361171	0	0	0	0	0	0	0	0	0	0	0	7951538	0
LFQ	41	0	0	664	0	0	0	0	0	0	0	0	199493	0	0	0	0	0	0	0	0	0	0	0	0	0	362405	0	0	0	0	0	0	0	0	0	0	0	7948513	0
LFQ	42	0	0	0	0	0	0	0	0	0	0	0	200561	0	0	0	0	0	0	0	0	0	0	0	0	0	362812	0	0	0	0	0	0	0	0	0	0	0	7947702	0
LFQ	43	0	0	0	0	0	0	0	0	0	0	0	206218	0	0	0	0	0	0	0	0	0	0	0	0	0	371632	0	0	0	0	0	0	0	0	0	0	0	7933225	0
LFQ	44	0	0	1437	0	0	0	0	0	0	0	0	206490	0	0	0	0	0	0	0	0	0	0	0	0	0	370350	0	0	0	0	0	0	0	0	0	0	0	7932798	0
LFQ	45	0	0	29	0	0	0	0	0	0	0	0	208924	0	0	0	0	0	0	0	0	0	0	0	0	0	372344	0	0	0	0	0	0	0	0	0	0	0	7929778	0
LFQ	46	0	0	23	0	0	0	0	0	0	0	0	209462	0	0	0	0	0	0	0	0	0	0	0	0	0	375304	0	0	0	0	0	0	0	0	0	0	0	7926286	0
LFQ	47	0	0	103	0	0	0	0	0	0	0	0	216498	0	0	0	0	0	0	0	0	0	0	0	0	0	381588	0	0	0	0	0	0	0	0	0	0	0	7912886	0
LFQ	48	0	0	0	0	0	0	0	0	0	0	0	218252	0	0	0	0	0	0	0	0	0	0	0	0	0	384189	0	0	0	0	0	0	0	0	0	0	0	7908634	0
LFQ	49	0	0	24	0	0	0	0	0	0	0	0	218537	0	0	0	0	0	0	0	0	0	0	0	0	0	385878	0	0	0	0	0	0	0	0	0	0	0	7906636	0
LFQ	50	0	0	124	0	0	0	0	0	0	0	0	219841	0	0	0	0	0	0	0	0	0	0	0	0	0	386011	0	0	0	0	0	0	0	0	0	0	0	7905099	0
LFQ	51	0	0	113	0	0	0	0	0	0	0	0	228786	0	0	0	0	0	0	0	0	0	0	0	0	0	397457	0	0	0	0	0	0	0	0	0	0	0	7884719	0
LFQ	52	0	0	0	0	0	0	0	0	0	0	0	225621	0	0	0	0	0	0	0	0	0	0	0	0	0	391582	0	0	0	0	0	0	0	0	0	0	0	7893872	0
LFQ	53	0	0	13	0	0	0	0	0	0	0	0	225214	0	0	0	0	0	0	0	0	0	0	0	0	0	391020	0	0	0	0	0	0	0	0	0	0	0	7894828	0
LFQ	54	0	0	1208	0	0	0	0	0	0	0	0	229556	0	0	0	0	0	0	0	0	0	0	0	0	0	394259	0	0	0	0	0	0	0	0	0	0	0	7886052	0
LFQ	55	0	0	0	0	0	0	0	0	0	0	0	227555	0	0	0	0	0	0	0	0	0	0	0	0	0	392875	0	0	0	0	0	0	0	0	0	0	0	7890645	0
LFQ	56	0	0	839	0	0	0	0	0	0	0	0	227810	0	0	0	0	0	0	0	0	0	0	0	0	0	393462	0	0	0	0	0	0	0	0	0	0	0	7888964	0
LFQ	57	0	0	149	0	0	0	0	0	0	0	0	229716	0	0	0	0	0	0	0	0	0	0	0	0	0	395582	0	0	0	0	0	0	0	0	0	0	0	7885628	0
LFQ	58	0	0	0	0	0	0	0	0	0	0	0	235465	0	0	0	0	0	0	0	0	0	0	0	0	0	401161	0	0	0	0	0	0	0	0	0	0	0	7874449	0
LFQ	59	0	0	511	0	0	0	0	0	0	0	0	236190	0	0	0	0	0	0	0	0	0	0	0	0	0	403186	0	0	0	0	0	0	0	0	0	0	0	7871188	0
LFQ	60	0	0	0	0	0	0	0	0	0	0	0	241658	0	0	0	0	0	0	0	0	0	0	0	0	0	408150	0	0	0	0	0	0	0	0	0	0	0	7861267	0
LFQ	61	0	0	0	0	0	0	0	0	0	0	0	237883	0	0	0	0	0	0	0	0	0	0	0	0	0	402296	0	0	0	0	0	0	0	0	0	0	0	7870896	0
LFQ	62	0	0	0	0	0	0	0	0	0	0	0	241017	0	0	0	0	0	0	0	0	0	0	0	0	0	406820	0	0	0	0	0	0	0	0	0	0	0	7863238	0
LFQ	63	0	0	10	0	0	0	0	0	0	0	0	241780	0	0	0	0	0	0	0	0	0	0	0	0	0	407448	0	0	0	0	0	0	0	0	0	0	0	7861837	0
LFQ	64	0	0	0	0	0	0	0	0	0	0	0	246875	0	0	0	0	0	0	0	0	0	0	0	0	0	413679	0	0	0	0	0	0	0	0	0	0	0	7850521	0
LFQ	65	0	0	2	0	0	0	0	0	0	0	0	248969	0	0	0	0	0	0	0	0	0	0	0	0	0	416691	0	0	0	0	0	0	0	0	0	0	0	7845413	0
LFQ	66	0	0	40	0	0	0	0	0	0	0	0	247557	0	0	0	0	0	0	0	0	0	0	0	0	0	412516	0	0	0	0	0	0	0	0	0	0	0	7850962	0
LFQ	67	0	0	0	0	0	0	0	0	0	0	0	243183	0	0	0	0	0	0	0	0	0	0	0	0	0	407137	0	0	0	0	0	0	0	0	0	0	0	7860755	0
LFQ	68	0	0	1	0	0	0	0	0	0	0	0	252877	0	0	0	0	0	0	0	0	0	0	0	0	0	418462	0	0	0	0	0	0	0	0	0	0	0	7839735	0
LFQ	69	0	0	64	0	0	0	0	0	0	0	0	260284	0	0	0	0	0	0	0	0	0	0	0	0	0	425580	0	0	0	0	0	0	0	0	0	0	0	7825147	0
