# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /Users/pontus.hojer/analysis/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/GRCh38_GIABv3_no_alt_analysis_set_maskedGRC_decoys_MAP2K3_KMT2C_KCNJ18.fasta.gz -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	36c49b9f	61114d3f	93a4eee6
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	217	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	217
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	217
SN	reads mapped:	217
SN	reads mapped and paired:	217	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	217	# proper-pair bit set
SN	reads paired:	217	# paired-end technology bit set
SN	reads duplicated:	6	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	2
SN	total length:	32767	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	32767	# ignores clipping
SN	bases mapped:	32767	# ignores clipping
SN	bases mapped (cigar):	31276	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	906
SN	mismatches:	1251	# from NM fields
SN	error rate:	3.999872e-02	# mismatches / bases mapped (cigar)
SN	average length:	151
SN	average first fragment length:	0
SN	average last fragment length:	151
SN	maximum length:	151
SN	maximum first fragment length:	0
SN	maximum last fragment length:	151
SN	average quality:	29.7
SN	insert size average:	1210.8
SN	insert size standard deviation:	8.2
SN	inward oriented pairs:	99
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	149	0
LFQ	2	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	147	0
LFQ	3	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	167	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	150	0
LFQ	5	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	170	0
LFQ	6	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	154	0
LFQ	7	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	154	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	157	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	154	0
LFQ	10	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	158	0
LFQ	11	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	149	0
LFQ	12	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	149	0
