# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -r /Users/pontus.hojer/analysis/SR_23_02_Element_vs_Illumina/resources/GRCh38_GIABv3/GRCh38_GIABv3_no_alt_analysis_set_maskedGRC_decoys_MAP2K3_KMT2C_KCNJ18.fasta.gz -
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	9d72bf04	15f392af	8acd3c90
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	621288	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	621288
SN	is sorted:	1
SN	1st fragments:	0
SN	last fragments:	621288
SN	reads mapped:	621288
SN	reads mapped and paired:	621288	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	621288	# proper-pair bit set
SN	reads paired:	621288	# paired-end technology bit set
SN	reads duplicated:	70582	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	34
SN	total length:	93814488	# ignores clipping
SN	total first fragment length:	0	# ignores clipping
SN	total last fragment length:	93814488	# ignores clipping
SN	bases mapped:	93814488	# ignores clipping
SN	bases mapped (cigar):	93542532	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	10657882
SN	mismatches:	342382	# from NM fields
SN	error rate:	3.660175e-03	# mismatches / bases mapped (cigar)
SN	average length:	151
SN	average first fragment length:	0
SN	average last fragment length:	151
SN	maximum length:	151
SN	maximum first fragment length:	0
SN	maximum last fragment length:	151
SN	average quality:	35.8
SN	insert size average:	347.1
SN	insert size standard deviation:	28.4
SN	inward oriented pairs:	310617
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	432	0	0	0	0	0	0	0	0	11968	0	0	0	0	0	0	0	0	0	0	0	0	0	23050	0	0	0	0	0	0	0	0	0	0	0	585838	0
LFQ	2	0	0	74	0	0	0	0	0	0	0	0	9985	0	0	0	0	0	0	0	0	0	0	0	0	0	22908	0	0	0	0	0	0	0	0	0	0	0	588321	0
LFQ	3	0	0	14	0	0	0	0	0	0	0	0	8976	0	0	0	0	0	0	0	0	0	0	0	0	0	19615	0	0	0	0	0	0	0	0	0	0	0	592683	0
LFQ	4	0	0	1	0	0	0	0	0	0	0	0	8992	0	0	0	0	0	0	0	0	0	0	0	0	0	20176	0	0	0	0	0	0	0	0	0	0	0	592119	0
LFQ	5	0	0	52	0	0	0	0	0	0	0	0	8310	0	0	0	0	0	0	0	0	0	0	0	0	0	18618	0	0	0	0	0	0	0	0	0	0	0	594308	0
LFQ	6	0	0	17	0	0	0	0	0	0	0	0	8087	0	0	0	0	0	0	0	0	0	0	0	0	0	18106	0	0	0	0	0	0	0	0	0	0	0	595078	0
LFQ	7	0	0	10	0	0	0	0	0	0	0	0	8090	0	0	0	0	0	0	0	0	0	0	0	0	0	18256	0	0	0	0	0	0	0	0	0	0	0	594932	0
LFQ	8	0	0	0	0	0	0	0	0	0	0	0	7906	0	0	0	0	0	0	0	0	0	0	0	0	0	18315	0	0	0	0	0	0	0	0	0	0	0	595067	0
LFQ	9	0	0	0	0	0	0	0	0	0	0	0	8307	0	0	0	0	0	0	0	0	0	0	0	0	0	18764	0	0	0	0	0	0	0	0	0	0	0	594217	0
LFQ	10	0	0	166	0	0	0	0	0	0	0	0	8116	0	0	0	0	0	0	0	0	0	0	0	0	0	18367	0	0	0	0	0	0	0	0	0	0	0	594639	0
LFQ	11	0	0	150	0	0	0	0	0	0	0	0	7948	0	0	0	0	0	0	0	0	0	0	0	0	0	18320	0	0	0	0	0	0	0	0	0	0	0	594870	0
LFQ	12	0	0	83	0	0	0	0	0	0	0	0	7864	0	0	0	0	0	0	0	0	0	0	0	0	0	18359	0	0	0	0	0	0	0	0	0	0	0	594982	0
